time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492462881.392803,0.3,-1.48438345147045,-24.68621267241796,0.3,0.962533415682382,14.51718574215209,0.3,-1.2565308734178047,-0.16196194654294663
1492462881.4489615,0.3,-1.4829259630485858,-18.27153884772739,0.3,0.9580160545088149,2.0223641180646315,0.3,-1.2659167190117755,-0.1652104714089741
1492462881.5109122,0.3,-1.4783048940892929,-5.082237765951165,0.3,0.9539222314639002,-7.974362711490073,0.3,-1.283963674175643,-0.18989811199832526
1492462881.5706825,0.3,-1.473556208649428,6.839645112269039,0.3,0.9488573645078648,-19.093997603897535,0.3,-1.3068374101399285,-0.2236480802465638
1492462881.6281805,0.3,-1.4703182851582477,13.740798600595362,0.3,0.944008884582183,-28.37304422737885,0.3,-1.3282517460245395,-0.24945955751346874
1492462881.6839,0.3,-1.4693347870316706,14.447271332885673,0.3,0.9393071190294513,-36.19684562571068,0.3,-1.361927459858616,-0.3029464204067806
1492462881.738792,0.3,-1.474547869446695,0.3028462878986371,0.3,0.9336407340199673,-45.38715410804979,0.3,-1.404564100010079,-0.3722920674158037
1492462881.794354,0.3,-1.477265947066206,-6.210535285448254,0.3,0.93097025483224,-46.34304398695675,0.3,-1.430000606221305,-0.38950127016273917
1492462881.849361,0.3,-1.481814715811915,-16.310449632928375,0.3,0.9320398464632197,-38.27228664157993,0.3,-1.4616726689782111,-0.4202699043526199
1492462881.9050803,0.3,-1.4843799398109405,-20.480064189290463,0.3,0.9328445077497762,-31.794518019280442,0.3,-1.472501614357647,-0.39457795488466646
1492462881.961614,0.3,-1.4866138469453738,-23.363317685525217,0.3,0.9347429002565417,-23.482180661894432,0.3,-1.498401558286513,-0.41014528081058893
1492462882.017036,0.3,-1.487920823153545,-23.694108704071212,0.3,0.9380954425094948,-12.694974440484405,0.3,-1.543826748996607,-0.4730042311826238
1492462882.0723696,0.3,-1.4876746003494794,-20.284144686605675,0.3,0.9420508748710511,-1.7563739578685897,0.3,-1.5881838222289686,-0.5252401819316077
1492462882.1269474,0.3,-1.4858172321603542,-13.441055984672918,0.3,0.9474409314766102,11.29764032762395,0.3,-1.625148825025433,-0.5522399784529992
1492462882.181984,0.3,-1.487489369970684,-15.824301914592136,0.3,0.9500446439264414,16.15626162321611,0.3,-1.6272792122203066,-0.48795905379034826
1492462882.2380729,0.3,-1.4894100440981701,-18.515851743434332,0.3,0.950921870910956,16.321677963639388,0.3,-1.636408589375421,-0.4494419394053466
1492462882.29533,0.3,-1.4909826773657293,-20.057301121971967,0.3,0.9527269599629944,18.678520113501996,0.3,-1.6588535660409387,-0.44937352464865576
1492462882.3517962,0.3,-1.490851620631775,-17.355116346671892,0.3,0.9553032190370473,22.59227100203122,0.3,-1.68620485520633,-0.4616905977385917
1492462882.4071949,0.3,-1.4921740500395857,-18.438623220511076,0.3,0.9582052775802369,26.81608424681935,0.3,-1.711391486514576,-0.4669934421795339
1492462882.4634442,0.3,-1.4928732867630994,-17.907932723276623,0.3,0.9596810811346044,27.137793530387103,0.3,-1.7242821858170363,-0.44060922244465967
1492462882.5183215,0.3,-1.4925257415920898,-14.945948521728337,0.3,0.9612352212583087,27.607849895808656,0.3,-1.756169705229261,-0.465475028740721
1492462882.57403,0.3,-1.4913035051153458,-10.252463862246302,0.3,0.9616161609591694,25.226110566800756,0.3,-1.7672748505085627,-0.43477802008870753
