time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492448005.7036738,0.48175,-0.3759043363238626,170.0001292018488,0.87631,1.0089869145324257,472.64738143855095,0.08,-2.356184602656466,0.13246974083645674
1492448005.7716863,0.50904,-0.35974697011897494,188.2479493803601,0.86074,1.0407280031507948,491.9708115884827,0.085,-2.354517711898788,0.11996603440971686
1492448005.8383255,0.53583,-0.3495064062100107,190.22150590345387,0.84433,1.0592714343413725,477.5412234574051,0.09,-2.3539456319425534,0.10627763211566295
1492448005.9064136,0.56208,-0.3301345688299041,213.72012936453157,0.82708,1.09279734534067,500.53485082116913,0.095,-2.3506443782894966,0.10120049699621826
1492448005.972984,0.58779,-0.30023627864118607,259.50383422290184,0.80902,1.1407326978612886,555.1270613713926,0.1,-2.3452639711422116,0.10200870609017926
1492448006.0444715,0.61291,-0.2844740954816917,266.1453556458824,0.79016,1.1643782545727661,545.3308554708293,0.105,-2.343899614773146,0.09258392514819654
1492448006.111409,0.63742,-0.26060516056442634,291.31426622178265,0.77051,1.1974855179305368,559.2495457878657,0.11,-2.339456671132247,0.09211407690868789
1492448006.1743722,0.66131,-0.24671000036454313,289.7163090927939,0.75011,1.2151359420960157,534.6754762197814,0.115,-2.337883684669402,0.08446362372401535
1492448006.2404494,0.68455,-0.2219909349759699,314.10258724344607,0.72897,1.2447881421684017,541.6302124992693,0.12,-2.332823816668963,0.08657428307503542
1492448006.3057137,0.70711,-0.20738378244973069,311.4860608518401,0.70711,1.2608223456450485,515.3040007216015,0.125,-2.3309408554666033,0.08040452965082244
1492448006.3774452,0.72897,-0.17346134709704988,355.2104554427578,0.68455,1.2972570878687644,540.7299822238225,0.13,-2.3234133274143445,0.08925218773386553
1492448006.4457085,0.75011,-0.14715500963178987,375.575502273027,0.66131,1.3234846257134993,538.8021924616003,0.135,-2.3191363924941455,0.0887837979585244
1492448006.5221744,0.77051,-0.1150071309119999,407.43465564746856,0.63742,1.3532138276266334,545.4487202814239,0.14,-2.312753044586597,0.09368820808312428
1492448006.5905943,0.79016,-0.08020213994456689,441.82973550903756,0.61291,1.3834597135263358,552.5345802424488,0.145,-2.306033486409631,0.09882215259412744
1492448006.659695,0.80902,-0.0526888672601784,454.7500863362153,0.58779,1.405711163169422,539.7250565156701,0.15,-2.3013411959886025,0.09819447643232637
1492448006.7345922,0.82708,-0.027781076222240193,459.9219736632882,0.56208,1.4248110683026414,520.9315481321906,0.155,-2.2967478780093264,0.09739629850184174
1492448006.8004954,0.84433,0.014984350920527164,507.03314027994946,0.53583,1.455788966826838,532.6831001024881,0.16,-2.287125247487857,0.10938593968113891
