time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492195938.9458604,0.0,0.10292868403855338,-0.047058825597724216,0.0,-0.05274532423621456,-0.03248172712035749,7.3,-2.3297442148048653,7.555528010405322
1492195939.0050566,0.0,0.10293126057123513,-0.0353116754801152,0.0,-0.052753419254810904,-0.047902239130274735,7.4,-2.017479613498757,7.194615051272534
1492195939.0673418,0.0,0.10294317518161608,-0.002711179843661121,0.0,-0.05275319041743796,-0.04164925414362065,7.5,-1.558614834751272,7.740757199251143
1492195939.1270342,0.0,0.10295318376377283,0.02146274820990234,0.0,-0.052753636504729445,-0.037749700599665155,7.6,-1.2371078171647056,7.379739328881436
1492195939.186383,0.0,0.10296448327589731,0.04583264241340178,0.0,-0.052750829111861956,-0.026561603071483218,7.7,-0.6182661504864702,8.756221127526032
1492195939.2475305,0.0,0.10296457456473891,0.04058912900596288,0.0,-0.052730324243762255,0.025467258960671563,7.8,-0.14146013985669104,8.971049364571746
1492195939.306937,0.0,0.10296804640868885,0.04402640093757965,0.0,-0.05271868065484932,0.05017995693032615,7.9,0.17756750986471026,8.25748041837704
1492195939.3659303,0.0,0.10296642058085012,0.034906141639255164,0.0,-0.05271052538258662,0.0636352736006539,8.0,0.34972432548170707,6.931338258921709
1492195939.4234264,0.0,0.10293831295445499,-0.03623469280584497,0.0,-0.05270188863741153,0.07663473094842896,8.1,1.005945197619841,8.63726189496548
1492195939.4801588,0.0,0.10291757077982833,-0.08134675182934098,0.0,-0.052698492915271004,0.07559568971782786,8.2,1.5189997566245372,9.084556152986357
1492195939.5402267,0.0,0.10289730181081226,-0.11995594177047775,0.0,-0.05271594749147703,0.024993287790034638,8.3,1.862336033042121,8.473640391860966
1492195939.597767,0.0,0.10288107272867031,-0.14433753752574718,0.0,-0.052746878331459184,-0.051694248984901214,8.4,2.371993446902766,8.947289937896036
1492195939.65674,0.0,0.1028838076575642,-0.12062195301642932,0.0,-0.05278360617438884,-0.1330588088466089,8.5,2.894438816553974,9.360920158494991
1492195939.7155957,0.0,0.10289355831543709,-0.08301334554650915,0.0,-0.05280426090372439,-0.16642567868376545,8.6,2.9190065837715817,6.917741279505706
1492195939.776067,0.0,0.10292311716735744,-0.0026821001663445004,0.0,-0.052830907626448834,-0.21009599363328305,8.7,-2.8280561880568023,7.965773049811059
1492195939.8355653,0.0,0.1029572889930058,0.07907041957190178,0.0,-0.05284203273435711,-0.21157421502441767,8.8,-2.434258416525175,7.941032206856943
1492195939.891642,0.0,0.10299976628777269,0.170874242314383,0.0,-0.05283473914556593,-0.16898375054379688,8.9,-2.046171706609118,7.891643413079709
1492195939.954558,0.0,0.103050298627183,0.2709349611457298,0.0,-0.0527901890633664,-0.04268419354268921,9.0,-1.1311358886843212,10.758889743987478
1492195940.011939,0.0,0.10307003394825204,0.2856825988751324,0.0,-0.052737710533246954,0.08746033257040592,9.1,-0.7434789992520972,9.930935966473486
1492195940.07137,0.0,0.1030708721489133,0.25364036658395833,0.0,-0.05269585957353526,0.17677189541125476,9.2,-0.5507883360611472,8.256953291644066
1492195940.1268208,0.0,0.10302923949102176,0.12420613889156648,0.0,-0.05264119187660951,0.28598463229994886,9.3,0.20199134539603492,10.12968265621648
1492195940.1880512,0.0,0.10298339427879133,0.00015558036189401714,0.0,-0.0526146096994679,0.31525542389159517,9.4,0.4250618831053581,8.568320573453855
1492195940.2448463,0.0,0.10290774285035817,-0.1801435904270382,0.0,-0.05261748876547956,0.2708311178025856,9.5,1.1938033582740557,10.443217392598395
1492195940.305012,0.0,0.1028542778047912,-0.28608861223075055,0.0,-0.05264370720933416,0.1760813150219654,9.6,1.419959031817247,8.812486554492294
1492195940.3616314,0.0,0.10280928258879919,-0.3592260840780835,0.0,-0.05271286320844281,-0.009700898701602984,9.7,2.2020259125328163,10.693537657530651
1492195940.4188123,0.0,0.1028082774208618,-0.3188188763947871,0.0,-0.0527947044392655,-0.20357621603870873,9.8,2.6210005540030927,10.056119073013994
1492195940.4804916,0.0,0.10282228110420512,-0.24745953192156106,0.0,-0.052847155765840356,-0.30431345341899974,9.9,2.8410843561693726,8.498566242399951
1492195940.5380752,0.0,0.10292094992991292,0.01715789605240381,0.0,-0.05290521095572544,-0.406401879810234,10.0,-2.432112632224011,11.721737347590958
1492195940.5952175,0.0,0.1030061509852436,0.21815130342746192,0.0,-0.05291438380236296,-0.3798375061929686,10.1,-1.996786309174555,10.891178046406564
1492195940.6531122,0.0,0.10308502210405454,0.3801113976166636,0.0,-0.05287033368911605,-0.22960571492079546,10.2,-1.5825288622522953,10.173330507319854
1492195940.7118323,0.0,0.10313475960391402,0.45334691882487876,0.0,-0.05279844897294425,-0.03094330191194708,10.3,-1.1505705468059841,9.750735076206915
1492195940.7706032,0.0,0.10315205197703449,0.44053812561587913,0.0,-0.05273993329714681,0.11218905134749393,10.4,-0.9040194504538093,8.423113979166544
1492195940.8263497,0.0,0.1030907203912777,0.24189122593384457,0.0,-0.05261353629385886,0.40003102022587056,10.5,0.16674525148706332,12.001893838032982
1492195940.886885,0.0,0.10300322979535811,0.004575479789524328,0.0,-0.05255084726117523,0.5017571393310591,10.6,0.6308261236302855,11.252576146245962
1492195940.9458408,0.0,0.1029148856302615,-0.2064976732282518,0.0,-0.052538803656667785,0.47067212032061156,10.7,0.8638917982318173,9.436970303107872
1492195941.0036843,0.0,0.1027983586974687,-0.4595817596140586,0.0,-0.05260373023616247,0.25986766396023875,10.8,1.7436065299091554,11.683957943517797
1492195941.0612,0.0,0.10273671493261927,-0.5517213605046067,0.0,-0.05273689624112303,-0.08843649326988023,10.9,2.429885194559267,12.246334069675315
1492195941.1190054,0.0,0.10274759502740417,-0.46005482722022556,0.0,-0.05285706009548736,-0.36425476686115427,11.0,2.8855468590820523,11.383301236618108
1492195941.1761787,0.0,0.10283190588910542,-0.2043218596371072,0.0,-0.05295910283555592,-0.5640252945669955,11.1,-2.935883886455666,10.7915629248915
1492195941.2320886,0.0,0.10300893111611978,0.2418823218499231,0.0,-0.05299246564719558,-0.5763254845828221,11.2,-2.021356360005208,12.85720746462908
1492195941.293134,0.0,0.10307346941676117,0.3668590868122033,0.0,-0.0530010391148699,-0.5280859991424451,11.3,-2.2001711595433373,8.330492863480918
1492195941.3512893,0.0,0.10321281300971696,0.6552088533796804,0.0,-0.05284874915711795,-0.10224983755632416,11.4,-1.0485039673352952,12.380488069519174
1492195941.409871,0.0,0.10324701520398141,0.6586446099241041,0.0,-0.05267957066575852,0.31309313010443063,11.5,-0.5307794783866515,11.822413763050566
1492195941.4699166,0.0,0.10324093241466463,0.5656701266117954,0.0,-0.05258730851596866,0.4956521071375612,11.6,-0.4940712071597835,8.768084186198429
1492195941.5306756,0.0,0.10307748933876182,0.10877737080080413,0.0,-0.052453690361932474,0.7550119370945805,11.7,0.4729693388097709,11.680410009295537
1492195941.588267,0.0,0.1028635300802345,-0.4140578757668863,0.0,-0.052440757168336245,0.6958709894243977,11.8,1.2348850590638403,12.660457740542334
1492195941.647105,0.0,0.10269788927046972,-0.7594512118425514,0.0,-0.052533403226751665,0.392176879987249,11.9,1.7427968631001534,11.971204633099664
1492195941.7068942,0.0,0.10261445339186638,-0.8677922692613314,0.0,-0.05269347086518258,-0.035999965683821744,12.0,2.2493518475787218,11.464335848964556
1492195941.766659,0.0,0.10265952650792222,-0.6569817504191682,0.0,-0.05292251875357293,-0.5775415378193147,12.1,3.0093617825130243,12.493403385027467
1492195941.827847,0.0,0.1028040955883057,-0.23418656614935685,0.0,-0.05307487655741209,-0.8718014623832757,12.2,-2.7446823055530514,11.967122066384434
1492195941.887516,0.0,0.10317196217012152,0.6703592803132524,0.0,-0.05304526618751591,-0.6973616338197599,12.3,-1.487046403129031,15.599179589542192
1492195941.94746,0.0,0.10342023006680334,1.182117678147848,0.0,-0.05285855790279182,-0.16933554847115107,12.4,-0.9572551952581003,14.220973040293137
1492195942.0079734,0.0,0.10353063697308411,1.3043702380957611,0.0,-0.05255103433721927,0.583683135424234,12.5,-0.4470113367708719,13.114713509805835
1492195942.0671034,0.0,0.10337341339551014,0.7742810971617919,0.0,-0.052089134642299965,1.6148630187960697,12.6,0.3464315273374039,13.87336018924603
1492195942.125729,0.0,0.10284855174517424,-0.5687442363871744,0.0,-0.05175080853681389,2.2286943643594066,12.7,1.1613564165799453,14.541379993642387
1492195942.1824994,0.0,0.10228681578150459,-1.8396182777697978,0.0,-0.05176035300205071,1.9403957263691136,12.8,1.7188811595747904,13.607338796194263
1492195942.2410092,0.0,0.10187635739898189,-2.5985638898646943,0.0,-0.052075119246077405,0.9590917672768318,12.9,2.283335274470815,12.968760079949831
1492195942.2998424,0.0,0.10180923573141933,-2.4488932138531094,0.0,-0.05260867665388071,-0.42667652510591125,13.0,3.1309479224031307,14.066038905886906
1492195942.356815,0.0,0.10221646169942858,-1.1866651471933,0.0,-0.05292945625618817,-1.14026878885306,13.1,-2.0253009034574623,16.399896254052347
1492195942.4152048,0.0,0.10245705290876049,-0.4719321429037149,0.0,-0.053010237984696944,-1.1969096519291718,13.2,-1.9876804538451505,12.089694886975115
1492195942.473291,0.0,0.10277948595324005,0.3526715155012452,0.0,-0.052662835193636404,-0.2264193637128984,13.3,-0.8638049453739991,14.951085657405098
1492195942.5326738,0.0,0.10289463834360665,0.5850630776056491,0.0,-0.05243764946198863,0.3371863533238225,13.4,-0.7948293425267932,11.212708107874871
1492195942.593756,0.0,0.10280345541981732,0.29805868424222254,0.0,-0.05212615136516992,1.039323335100827,13.5,-0.18402117739438584,11.48911631834005
1492195942.6533835,0.0,0.10224267882887288,-1.0738105769150534,0.0,-0.051922335207022205,1.4011884464958375,13.6,1.2965036533297472,16.480767490117056
1492195942.7109997,0.0,0.10180135573895603,-1.9975557718001533,0.0,-0.052156088216933884,0.677190251789701,13.7,2.204739088887357,16.944619968891697
1492195942.767348,0.0,0.10172485927724824,-1.9418370563810852,0.0,-0.052626653470095944,-0.5248758291827296,13.8,3.072212349993219,17.0561372070726
1492195942.8265936,0.0,0.10185821840570096,-1.392662379160642,0.0,-0.05292060738164855,-1.1628406492048762,13.9,-2.907091197916018,14.032037961582533
1492195942.8851361,0.0,0.10222322912604163,-0.35688727056506964,0.0,-0.05308408155474659,-1.4138517059444642,14.0,-2.298621635207772,13.518959903082385
1492195942.9436324,0.0,0.10275491826198671,0.9526748780950731,0.0,-0.052806638116237876,-0.5842284713314315,14.1,-1.078843537172049,16.514990145739354
1492195943.0005593,0.0,0.10288044145625375,1.1382888144104035,0.0,-0.05229502872084525,0.7045709820141671,14.2,-0.1479053892419535,17.094487946396036
1492195943.058849,0.0,0.1026612485187306,0.48031296423892045,0.0,-0.05190777897475478,1.5434527527262858,14.3,0.46848343184708074,15.781466488950324
1492195943.1155846,0.0,0.10226274717089834,-0.5265633512456868,0.0,-0.05178145016008218,1.6605940532679981,14.4,1.091936409948338,14.869042620129031
1492195943.1745162,0.0,0.10192829236667007,-1.2608424821056563,0.0,-0.05186719835321328,1.2583890119469356,14.5,1.4436804326394839,12.71107208376447
1492195943.2333596,0.0,0.10167329916181062,-1.7182702276225184,0.0,-0.05233652732258851,-0.009982043044699962,14.6,2.4129991302637377,14.549827070991203
1492195943.2943578,0.0,0.10167552286002293,-1.5082354368723376,0.0,-0.052726615560637444,-0.9383898405465333,14.7,2.804026760604785,12.69620498396758
1492195943.3549087,0.0,0.10219377296925723,-0.0935134421129955,0.0,-0.05305539566841439,-1.6100759050676223,14.8,-2.1905622567831866,16.297996682267023
1492195943.4133897,0.0,0.1027677122283916,1.285351018975688,0.0,-0.05290049838172811,-1.0491049233944982,14.9,-1.1956664606955907,17.289617673406557
1492195943.4727855,0.0,0.10302652353798297,1.748957228279723,0.0,-0.052598590525948084,-0.20464229165333958,15.0,-0.8425753989724636,14.472305126303338
1492195943.5313933,0.0,0.1027747368841158,0.9405466743152721,0.0,-0.052028141470917194,1.1791461050402194,15.1,0.4402914174697039,17.55329416776205
1492195943.5878828,0.0,0.10208603527742982,-0.8127272806798799,0.0,-0.05193423122274018,1.2624404830585352,15.2,1.7466411104729236,19.9149750892013
1492195943.6477153,0.0,0.10171142589179917,-1.6085994671358317,0.0,-0.052122853005483714,0.6625240794413639,15.3,2.0845771206565553,16.290999760482812
1492195943.707396,0.0,0.10160936722409147,-1.6601415832652757,0.0,-0.0525707377435467,-0.4837458447473454,15.4,2.739424059423315,15.411175045219087
1492195943.7650862,0.0,0.10186363992900947,-0.8563892384775963,0.0,-0.05300947492227635,-1.4716361928370043,15.5,-2.84590899450399,15.010625556116759
1492195943.8240066,0.0,0.10265043996731839,1.1206299902617394,0.0,-0.05292754105839231,-1.1010356020303087,15.6,-1.1741248356816596,20.085926607006122
1492195943.8825958,0.0,0.10299767942626749,1.8145911799461105,0.0,-0.05264708701639391,-0.30151068553615845,15.7,-0.7965923946646631,16.633003428428943
1492195943.9410286,0.0,0.10290623115089306,1.3804535041779604,0.0,-0.05208796164499068,1.066834961318131,15.8,0.2009288576648336,17.546808626319777
1492195944.0014794,0.0,0.10260352680464264,0.4946118996100527,0.0,-0.05177746827776775,1.6796384159527213,15.9,0.5856901257171736,14.833126426270901
1492195944.0606565,0.0,0.10199666209869811,-1.0105070788611727,0.0,-0.051880508350155355,1.233956899762931,16.0,1.632128875391456,16.512212170073497
1492195944.1197464,0.0,0.10167461725747277,-1.6575497860104966,0.0,-0.05245092600925786,-0.2724017454000507,16.1,2.702316592537999,17.859619035329647
1492195944.1762264,0.0,0.10206032228200566,-0.5408973449339511,0.0,-0.053047540991202353,-1.6617038492017198,16.2,-2.1924811950824683,20.58887777193321
1492195944.2364547,0.0,0.10235398524879338,0.2233633245843787,0.0,-0.05323758530892624,-1.9165920808263717,16.3,-2.1525205308692623,15.137686951222127
1492195944.2953794,0.0,0.10284891533620696,1.3761889513265084,0.0,-0.05291792668793675,-0.9264656313273285,16.4,-1.1036343063917942,16.746362987209196
1492195944.355658,0.0,0.10291501739680367,1.369737130826815,0.0,-0.05227935277134068,0.7056740786202713,16.5,-0.004440787918545297,18.189068202517372
1492195944.4154458,0.0,0.10255883779064542,0.3577385431342659,0.0,-0.051858722952019355,1.6239705743425554,16.6,0.7426865743548676,17.294793049376725
1492195944.4747305,0.0,0.10208598249280518,-0.8117214501531307,0.0,-0.051836132933041956,1.4843039552591333,16.7,1.4865957485944943,16.62912234617141
1492195944.5342073,0.0,0.10176739123902762,-1.4742198471960117,0.0,-0.05225050695967907,0.31997465571555206,16.8,2.5923753536304366,18.14040585392029
1492195944.5929482,0.0,0.10187802302043925,-1.0349230269995493,0.0,-0.05268047153063679,-0.7427752272918133,16.9,-2.5780682020475005,19.27375192814335
1492195944.649882,0.0,0.10220203122290106,-0.13948411487181578,0.0,-0.052812715383903704,-0.9694147836054408,17.0,-1.4748614394232717,20.04238102609456
1492195944.7089164,0.0,0.10239034404215588,0.3258933303748621,0.0,-0.052755528179203155,-0.7176273236158635,17.1,-1.077570150480923,16.710306802849995
1492195944.7678432,0.0,0.10245098128501655,0.4315636118174142,0.0,-0.05263309549981118,-0.3403580909266205,17.2,0.04052974570928747,18.267101602440288
1492195944.8276885,0.0,0.10244586489819862,0.36794930061178527,0.0,-0.0525582479110149,-0.12143863840045943,17.3,0.8373520312684031,17.62510739336322
1492195944.88573,0.0,0.1024154721927169,0.25168020948116443,0.0,-0.05255157290451254,-0.09106213162653239,17.4,2.6996469687902547,23.029781020215896
1492195944.9452164,0.0,0.10239966671346928,0.1840268249378761,0.0,-0.05255852959429987,-0.09678997458925476,17.5,3.1132561991695926,18.96470583157847
1492195945.0051723,0.0,0.10241822641989984,0.20632821480692531,0.0,-0.05258073884230587,-0.1381828400034131,17.6,-2.4205924380164303,17.86894764839776
1492195945.0650828,0.0,0.10246284318451258,0.2880674448265435,0.0,-0.052582883639293226,-0.1268291993283499,17.7,-1.6200685933565855,17.357019882890494
1492195945.1252272,0.0,0.10249363049398447,0.32711107740531176,0.0,-0.05256898945541602,-0.07860678293923162,17.8,-0.07150487713394504,21.107154145596773
1492195945.1848207,0.0,0.10250197401528836,0.3080180565197973,0.0,-0.05254195779192589,-0.004822988613494575,17.9,1.1068026347705278,21.78450049150945
1492195945.2447376,0.0,0.10246836785618282,0.1912321037360284,0.0,-0.052550965460882774,-0.025713984627405467,18.0,2.2554180722709933,22.11168994333335
1492195945.3071551,0.0,0.10244952753707467,0.1235490870656863,0.0,-0.05256033127373378,-0.04496924561384533,18.1,2.6599946010408893,18.249746548637727
1492195945.3666122,0.0,0.1024368215047949,0.0785489199182961,0.0,-0.05258125864811994,-0.08948190279474791,18.2,-2.8212844269498554,17.640541278378905
