time,motor1_cmd,motor2_cmd,motor3_cmd,motor4_cmd,motor1_speed,motor2_speed,motor3_speed,motor4_speed
1500,0,0.18141,0,-0.16722,0.019,30.459,-0.029,-30.171
1550,0,0.18141,0,-0.16722,0.01,31.121,-0.038,-30.881
1600,0,0.18141,0,-0.16722,-0.105,31.667,-0.058,-31.619
1650,0,0.18141,0,-0.16722,0.019,31.696,0.038,-31.427
1700,0,0.18141,0,-0.16722,0.086,31.888,-0.029,-32.156
1750,0,0.18141,0,-0.16722,-0.01,31.945,0.173,-32.175
1800,0,0.18141,0,-0.16722,0.01,32.137,-0.01,-31.955
1850,0,0.18141,0,-0.16722,0.01,32.885,0.077,-32.099
1900,0,0.18141,0,-0.16722,-0.163,32.894,-0.288,-32.415
1950,0,0.18141,0,-0.16722,-0.077,32.913,0.163,-32.779
2000,0,0.18141,0,-0.16722,-0.096,32.214,0.029,-32.933
2050,0,0.18141,0,-0.16722,-0.086,32.923,-0.019,-31.849
2100,0.1084,0,-0.10366,0,0.336,32.175,0.221,-31.993
2150,0.1084,0,-0.10366,0,7.44,30.66,-4.909,-25.445
2200,0.1084,0,-0.10366,0,10.652,27.832,-6.558,-23.642
2250,0.1084,0,-0.10366,0,13.681,24.889,-9.338,-20.287
2300,0.1084,0,-0.10366,0,15.685,22.943,-10.987,-18.206
2350,0.1084,0,-0.10366,0,16.423,19.75,-12.914,-15.886
2400,0.1084,0,-0.10366,0,18.369,17.085,-14.803,-13.767
2450,0.1084,0,-0.10366,0,19.021,14.247,-15.34,-10.393
2500,0.1084,0,-0.10366,0,20.018,12.013,-15.464,-7.814
2550,0.1084,0,-0.10366,0,19.664,10.613,-16.241,-6.337
2600,0.1084,0,-0.10366,0,19.875,8.753,-15.56,-4.113
2650,0.1084,0,-0.10366,0,18.945,7.21,-15.704,-2.963
2700,0.1084,0,-0.10366,0,18.437,5.283,-15.714,-1.544
2750,0.1084,0,-0.10366,0,18.839,3.231,-15.666,-0.316
2800,0.1084,0,-0.10366,0,19.242,1.496,-16.883,0.278
2850,0.1084,0,-0.10366,0,18.887,0.901,-16.816,-0.182
2900,0.1084,0,-0.10366,0,17.785,0.422,-17.363,-0.086
2950,0.1084,0,-0.10366,0,18.158,0.69,-16.778,0.029
3000,0.1084,0,-0.10366,0,17.641,1.381,-16.864,-0.431
3050,0.1084,0,-0.10366,0,17.535,1.965,-15.685,-0.115
3100,0.1084,0,-0.10366,0,17.679,0.997,-15.608,0.383
3150,0.08509,0,-0.08215,0,16.433,-0.144,-16.749,0.029
3200,0.08509,0,-0.08215,0,15.493,-0.134,-15.858,-0.345
3250,0.08509,0,-0.08215,0,14.247,-0.527,-15.11,-0.01
3300,0.08509,0,-0.08215,0,14.947,0.048,-14.189,0.201
3350,0.08509,0,-0.08215,0,14.199,0.038,-13.71,0.307
3400,0.08509,0,-0.08215,0,14.774,0.058,-14.17,-0.163
3450,0.08509,0,-0.08215,0,14.065,-0.067,-14.448,-0.029
3500,0.08509,0,-0.08215,0,14.515,0.153,-14.697,0.105
3550,0.08509,0,-0.08215,0,14.621,-0.115,-14.141,0.067
3600,0.08509,0,-0.08215,0,13.835,0.048,-13.384,0.153
3650,0.08509,0,-0.08215,0,14.429,-0.24,-13.221,-0.173
3700,0.08509,0,-0.08215,0,11.639,0.307,-12.377,0.048
3750,0.08509,0,-0.08215,0,13.988,-0.125,-12.569,-0.077
3800,0.08509,0,-0.08215,0,13.557,-0.01,-13.777,-0.019
3850,0.08509,0,-0.08215,0,14.477,-0.134,-14.429,0.086
3900,0.08509,0,-0.08215,0,12.444,0.096,-13.883,-0.163
3950,0.08509,0,-0.08215,0,12.876,-0.086,-13.135,-0.173
4000,0.08509,0,-0.08215,0,14.266,0.307,-13.192,0.067
4050,0.08509,0,-0.08215,0,13.595,-1.055,-13.566,-0.134
4100,0.08509,0,-0.08215,0,12.042,0.47,-12.138,-0.297
4150,0.08509,0,-0.08215,0,12.435,0.355,-11.093,0.479
4200,0.09636,0,-0.09163,0,11.534,-0.144,-10.958,0.125
4250,0.09636,0,-0.09163,0,11.601,0.163,-11.227,-0.086
4300,0.09636,0,-0.09163,0,12.521,0.163,-12.147,-0.048
4350,0.09636,0,-0.09163,0,13.192,-0.125,-13.048,0.115
4400,0.09636,0,-0.09163,0,12.003,-0.029,-12.828,-0.134
4450,0.09636,0,-0.09163,0,13.365,0.019,-13.921,-0.431
4500,0.09636,0,-0.09163,0,12.933,-0.134,-13.643,-0.048
4550,0.09636,0,-0.09163,0,14.4,0.077,-14.113,-0.134
4600,0.09636,0,-0.09163,0,14.784,0.01,-14.582,0.134
4650,0.09636,0,-0.09163,0,14.515,-0.038,-13.691,0.153
4700,0.09636,0,-0.09163,0,13.95,-0.029,-13.748,0.029
4750,0.09636,0,-0.09163,0,13.94,-0.01,-14.084,0
4800,0.09636,0,-0.09163,0,14.103,-0.105,-14.487,-0.24
4850,0.09636,0,-0.09163,0,13.998,0.048,-15.445,0.182
4900,0.09636,0,-0.09163,0,15.369,0.144,-14.937,-0.163
4950,0.09636,0,-0.09163,0,14.448,0,-14.669,0.125
5000,0.09636,0,-0.09163,0,14.774,-0.019,-15.062,-0.144
5050,0.09636,0,-0.09163,0,15.388,0.058,-14.851,0.048
5100,0.09636,0,-0.09163,0,14.947,-0.096,-15.1,0.115
5150,0.09636,0,-0.09163,0,14.918,0.029,-14.956,-0.038
5200,0.10039,0,-0.09972,0,15.081,0.019,-14.362,0.69
5250,0.10039,0,-0.09972,0,14.86,-0.259,-15.599,-0.067
5300,0.10039,0,-0.09972,0,14.908,0.192,-15.263,-0.336
5350,0.10039,0,-0.09972,0,14.947,0.048,-15.043,-0.527
5400,0.10039,0,-0.09972,0,15.215,-0.086,-15.369,0.316
5450,0.10039,0,-0.09972,0,15.321,0.058,-14.391,-0.019
5500,0.10039,0,-0.09972,0,15.369,-0.086,-14.496,0.537
5550,0.10039,0,-0.09972,0,15.474,0.115,-15.014,-0.019
5600,0.10039,0,-0.09972,0,14.928,0.01,-15.254,-0.029
5650,0.10039,0,-0.09972,0,16.068,-0.077,-15.915,-0.153
5700,0.10039,0,-0.09972,0,15.177,-0.355,-15.858,0.058
5750,0.10039,0,-0.09972,0,15.455,0.24,-15.752,0.01
5800,0.10039,0,-0.09972,0,15.254,0.105,-15.244,-0.019
5850,0.10039,0,-0.09972,0,16.145,0.125,-14.563,0.23
5900,0.10039,0,-0.09972,0,15.407,-0.355,-15.273,-0.058
5950,0.10039,0,-0.09972,0,14.784,0.115,-15.043,-0.048
6000,0.10039,0,-0.09972,0,14.975,0.144,-15.081,-0.431
6050,0.10039,0,-0.09972,0,16.059,0.058,-16.193,-0.125
6100,0.10039,0,-0.09972,0,15.464,-0.105,-16.011,0.211
6150,0.10039,0,-0.09972,0,16.193,0.115,-15.934,0.451
6200,0.10039,0,-0.09972,0,15.79,-0.038,-15.119,-0.067
6250,0,0.06593,-0.05143,-0.08959,15.886,0.086,-15.081,-0.125
6300,0,0.06593,-0.05143,-0.08959,12.473,2.464,-14.333,-6.471
6350,0,0.06593,-0.05143,-0.08959,8.677,2.982,-12.512,-9.779
6400,0,0.06593,-0.05143,-0.08959,5.331,3.96,-11.102,-10.738
6450,0,0.06593,-0.05143,-0.08959,2.742,3.739,-10.853,-12.751
6500,0,0.06593,-0.05143,-0.08959,0.153,3.509,-9.875,-12.473
6550,0,0.06593,-0.05143,-0.08959,-0.882,4.842,-8.427,-13.806
6600,0,0.06593,-0.05143,-0.08959,-3.547,5.877,-6.845,-15.033
6650,0,0.06593,-0.05143,-0.08959,-3.499,5.963,-7.536,-15.34
6700,0,0.06593,-0.05143,-0.08959,-3.25,6.51,-7.574,-16.452
6750,0,0.06593,-0.05143,-0.08959,-4.679,6.289,-7.037,-17.152
6800,0,0.06593,-0.05143,-0.08959,-4.381,6.491,-6.797,-17.123
6850,0,0.06593,-0.05143,-0.08959,-5.465,5.954,-6.97,-17.737
6900,0,0.06593,-0.05143,-0.08959,-5.609,6.558,-6.491,-17.334
6950,0,0.06593,-0.05143,-0.08959,-4.688,7.114,-7.047,-17.334
7000,0,0.06593,-0.05143,-0.08959,-4.238,8.025,-5.676,-17.497
7050,0,0.06593,-0.05143,-0.08959,-4.218,6.97,-6.308,-17.507
7100,0,0.06593,-0.05143,-0.08959,-4.669,6.682,-6.385,-17.516
7150,0,0.06593,-0.05143,-0.08959,-5.024,7.095,-5.781,-18.36
7200,0,0.06593,-0.05143,-0.08959,-5.177,6.75,-6.318,-16.797
7250,-0.11214,-0.06064,0.12458,0.07309,-4.65,6.462,-7.047,-17.094
7300,-0.11214,-0.06064,0.12458,0.07309,-9.702,0.968,0.451,-2.541
7350,-0.11214,-0.06064,0.12458,0.07309,-9.683,-0.949,3.423,2.416
7400,-0.11214,-0.06064,0.12458,0.07309,-5.8,-1.831,7.066,3.873
7450,-0.11214,-0.06064,0.12458,0.07309,-8.073,-1.112,9.444,6.04
7500,-0.11214,-0.06064,0.12458,0.07309,-7.21,-2.656,11.38,7.334
7550,-0.11214,-0.06064,0.12458,0.07309,-10.038,-4.103,11.332,8.456
7600,-0.11214,-0.06064,0.12458,0.07309,-10.508,-3.662,12.866,9.386
7650,-0.11214,-0.06064,0.12458,0.07309,-11.227,-4.717,14.813,10.124
7700,-0.11214,-0.06064,0.12458,0.07309,-11.735,-4.564,15.177,10.306
7750,-0.11214,-0.06064,0.12458,0.07309,-12.972,-5.743,16.509,10.23
7800,-0.11214,-0.06064,0.12458,0.07309,-12.588,-5.609,17.142,10.728
7850,-0.11214,-0.06064,0.12458,0.07309,-12.607,-6.404,15.848,11.831
7900,-0.11214,-0.06064,0.12458,0.07309,-12.742,-6.5,16.768,10.45
7950,-0.11214,-0.06064,0.12458,0.07309,-13.633,-6.308,17.315,9.837
8000,-0.11214,-0.06064,0.12458,0.07309,-14.506,-5.887,17.267,10.987
8050,-0.11214,-0.06064,0.12458,0.07309,-14.276,-6.5,18.082,10.719
8100,-0.11214,-0.06064,0.12458,0.07309,-15.033,-6.721,18.13,10.997
8150,-0.11214,-0.06064,0.12458,0.07309,-15.464,-6.558,19.098,10.537
8200,-0.11214,-0.06064,0.12458,0.07309,-14.381,-6.452,17.507,10.824
8250,-0.11214,-0.06064,0.12458,0.07309,-14.966,-7.143,18.494,12.08
8300,0,-0.10836,0,0.13647,-15.349,-6.222,18.379,11.246
8350,0,-0.10836,0,0.13647,-9.472,-6.03,16.922,12.905
8400,0,-0.10836,0,0.13647,-7.248,-7.401,15.081,14.151
8450,0,-0.10836,0,0.13647,-4.736,-8.581,11.562,16.615
8500,0,-0.10836,0,0.13647,-1.275,-10.249,9.77,18.015
8550,0,-0.10836,0,0.13647,0.173,-11.035,8.801,19.309
8600,0,-0.10836,0,0.13647,0.892,-12.444,7.191,21.006
8650,0,-0.10836,0,0.13647,0.614,-12.847,6.644,21.773
8700,0,-0.10836,0,0.13647,-0.144,-14.563,5.685,21.131
8750,0,-0.10836,0,0.13647,-0.24,-14.63,5.359,21.342
8800,0,-0.10836,0,0.13647,0.048,-15.973,3.931,21.696
8850,0,-0.10836,0,0.13647,-0.067,-15.647,4.631,21.389
8900,0,-0.10836,0,0.13647,0.422,-16.625,3.432,21.744
8950,0,-0.10836,0,0.13647,0,-15.79,3.902,21.898
9000,0,-0.10836,0,0.13647,-0.144,-17.507,0.872,20.757
9050,0,-0.10836,0,0.13647,0.125,-17.909,-0.153,20.421
9100,0,-0.10836,0,0.13647,-0.019,-18.082,-0.259,20.249
9150,0,-0.10836,0,0.13647,-0.115,-19.127,-0.096,20.469
9200,0,-0.10836,0,0.13647,0.067,-18.695,0.038,21.179
9250,0,-0.10836,0,0.13647,0.038,-19.769,0.058,21.83
9300,0,-0.10836,0,0.13647,-0.096,-19.367,-0.048,21.447
9350,0,0,0,0,0.038,-20.047,-0.038,21.591
9400,0,0,0,0,-0.105,-17.305,-0.029,19.002
9450,0,0,0,0,0,-17.238,-0.144,16.95
9500,0,0,0,0,-0.422,-15.129,-0.556,14.487
9550,0,0,0,0,-0.297,-13.106,-0.125,12.617
9600,0,0,0,0,-0.259,-11.083,-0.067,10.086
9650,0,0,0,0,0.153,-8.581,-0.067,8.389
9700,0,0,0,0,0.767,-4.669,0.297,7.075
9750,0,0,0,0,0.153,-4.305,-0.125,4.794
9800,0,0,0,0,0.038,-1.256,-0.067,1.045
9850,0,0,0,0,0,0.393,0.01,-0.278
9900,0,0,0,0,0.019,0.077,0,-0.019
9950,0,0,0,0,0.01,0,0,0
10000,0,0,0,0,0,0,0,-0.01
10050,0,0,0,0,-0.01,0,0,0
10100,0,0,0,0,0.01,0,0,0
10150,0,0,0,0,0,0,0,0
10200,0,0,0,0,0,0,0,0
10250,0,0,0,0,0,0,0,0
10300,0,0,0,0,0,0,0,0
