time,motor1_cmd,motor2_cmd,motor3_cmd,motor4_cmd,motor1_speed,motor2_speed,motor3_speed,motor4_speed
9600,0,0,0,0,0.182,0.556,0.134,-0.086
9650,0,0,0,0,0.038,0.115,0,-0.077
9700,0,0,0,0,0,0,-0.01,0
9750,0,0,0,0,0,0,0,0
9800,0,0,0,0,0,0,0,0
9850,0,0,0,0,0,0,0,0
9900,0,0,0,0,0,0,0,0
9950,0,0,0,0,0,0,0,0
10000,0,0,0,0,0,0,0,-0.01
10050,0,0,0,0,0,0,0,0
10100,0,0,0,0,0,0,-0.01,0
10150,0,0,0,0,0,0,0,0
10200,0,0,0,0,0,0,0,0
10250,0,0,0,0,0,0,0,0
10300,0,0,0,0,0,0,0,0
