time,motor1_cmd,motor2_cmd,motor3_cmd,motor4_cmd,motor1_speed,motor2_speed,motor3_speed,motor4_speed
1600,0,-0.19465,-0.05068,0.1723,-0.105,-32.405,-8.6,27.401
1650,0,-0.19465,-0.05068,0.1723,0.144,-33.105,-8.792,28.139
1700,0,-0.19465,-0.05068,0.1723,0.24,-35.128,-9.654,30.306
1750,0,-0.19465,-0.05068,0.1723,0.019,-35.703,-9.798,29.126
1800,0,-0.19465,-0.05068,0.1723,0.278,-34.447,-10.479,29.951
1850,0,-0.19465,-0.05068,0.1723,0.614,-33.201,-11.131,29.874
1900,0,-0.19465,-0.05068,0.1723,1.17,-33.393,-10.402,28.714
1950,0,-0.19465,-0.05068,0.1723,2.569,-32.635,-10.249,27.823
2000,0.06681,-0.15617,-0.06149,0.16149,3.068,-31.159,-9.367,27.947
2050,0.06681,-0.15617,-0.06149,0.16149,5.772,-30.028,-9.444,30.066
2100,0.06681,-0.15617,-0.06149,0.16149,8.063,-28.695,-8.111,29.414
2150,0.06681,-0.15617,-0.06149,0.16149,9.539,-26.778,-8.705,28.963
2200,0.06681,-0.15617,-0.06149,0.16149,9.76,-26.845,-8.83,29.059
2250,0.06681,-0.15617,-0.06149,0.16149,10.345,-25.943,-8.811,29.165
2300,0.06681,-0.15617,-0.06149,0.16149,10.987,-24.515,-8.696,28.494
2350,0.06681,-0.15617,-0.06149,0.16149,10.786,-25.56,-8.188,27.545
2400,0.06681,-0.15617,-0.06149,0.16149,10.527,-24.898,-8.322,28.081
2450,0.06681,-0.15617,-0.06149,0.16149,10.479,-25.186,-8.005,28.753
2500,0.06681,-0.15617,-0.06149,0.16149,10.096,-25.512,-7.325,28.446
2550,0.06681,-0.15617,-0.06149,0.16149,10.258,-25.301,-7.814,29.098
2600,0.06681,-0.15617,-0.06149,0.16149,9.798,-25.32,-7.095,28.053
2650,0.06681,-0.15617,-0.06149,0.16149,9.261,-25.416,-7.267,28.196
2700,0.06681,-0.15617,-0.06149,0.16149,9.041,-24.841,-7.363,28.858
2750,0.06681,-0.15617,-0.06149,0.16149,9.06,-25.407,-6.146,28.944
2800,0.06681,-0.15617,-0.06149,0.16149,8.83,-25.234,-5.867,29.299
2850,0.06681,-0.15617,-0.06149,0.16149,9.175,-25.407,-4.928,28.935
2900,0.06681,-0.15617,-0.06149,0.16149,9.338,-25.311,-3.816,29.184
2950,0.06681,-0.15617,-0.06149,0.16149,9.367,-24.601,-4.918,29.625
3000,0.06681,-0.15617,-0.06149,0.16149,9.108,-24.697,-4.995,29.261
3050,-0.1257,-0.06208,0.11339,0,9.022,-25.407,-5.168,29.51
3100,-0.1257,-0.06208,0.11339,0,-4.305,-22.166,5.426,24.4
3150,-0.1257,-0.06208,0.11339,0,-5.024,-20.738,7.478,23.019
3200,-0.1257,-0.06208,0.11339,0,-9.003,-18.043,9.319,20.249
3250,-0.1257,-0.06208,0.11339,0,-12.301,-16.548,10.757,15.992
3300,-0.1257,-0.06208,0.11339,0,-13.806,-14.822,12.368,13.288
3350,-0.1257,-0.06208,0.11339,0,-15.522,-13.106,13.355,10.939
3400,-0.1257,-0.06208,0.11339,0,-16.826,-13.25,14.371,8.964
3450,-0.1257,-0.06208,0.11339,0,-17.919,-11.351,14.496,6.913
3500,-0.1257,-0.06208,0.11339,0,-19.894,-10.843,15.503,4.506
3550,-0.1257,-0.06208,0.11339,0,-20.076,-10.661,15.752,4.487
3600,-0.1257,-0.06208,0.11339,0,-21.006,-9.702,15.79,2.301
3650,-0.1257,-0.06208,0.11339,0,-20.929,-9.271,14.736,2.339
3700,-0.1257,-0.06208,0.11339,0,-20.364,-9.204,15.1,2.828
3750,-0.1257,-0.06208,0.11339,0,-21.351,-9.645,14.228,1.975
3800,-0.1257,-0.06208,0.11339,0,-21.418,-9.108,14.592,0.086
3850,-0.1257,-0.06208,0.11339,0,-22.051,-9.453,13.547,-0.777
3900,-0.1257,-0.06208,0.11339,0,-22.128,-10.249,13.892,-0.441
3950,-0.1257,-0.06208,0.11339,0,-21.907,-10.278,13.183,-0.393
4000,-0.1257,-0.06208,0.11339,0,-21.111,-10.537,14.055,-0.173
4050,-0.1257,-0.06208,0.11339,0,-22.3,-9.098,13.288,0.038
4100,0.05441,0.14438,-0.06672,-0.15669,-10.182,-6.673,12.253,-0.268
4150,0.05441,0.14438,-0.06672,-0.15669,1.285,11.428,2.521,-9.031
4200,0.05441,0.14438,-0.06672,-0.15669,3.662,11.476,-4.746,-10.901
4250,0.05441,0.14438,-0.06672,-0.15669,4.65,14.362,-5.906,-14.908
4300,0.05441,0.14438,-0.06672,-0.15669,5.196,15.397,-6.903,-18.437
4350,0.05441,0.14438,-0.06672,-0.15669,5.014,16.883,-7.401,-19.51
4400,0.05441,0.14438,-0.06672,-0.15669,6.011,19.136,-7.488,-22.099
4450,0.05441,0.14438,-0.06672,-0.15669,5.014,19.692,-8.418,-23.154
4500,0.05441,0.14438,-0.06672,-0.15669,5.915,20.881,-9.146,-24.17
4550,0.05441,0.14438,-0.06672,-0.15669,6.002,21.504,-8.494,-25.196
4600,0.05441,0.14438,-0.06672,-0.15669,5.858,21.61,-8.792,-25.541
4650,0.05441,0.14438,-0.06672,-0.15669,6.491,21.773,-9.261,-26.02
4700,0.05441,0.14438,-0.06672,-0.15669,6.845,22.463,-9.319,-26.605
4750,0.05441,0.14438,-0.06672,-0.15669,7.507,23.115,-9.76,-26.95
4800,0.05441,0.14438,-0.06672,-0.15669,7.008,23.575,-8.37,-27.305
4850,0.05441,0.14438,-0.06672,-0.15669,5.743,24.314,-7.66,-26.998
4900,0.05441,0.14438,-0.06672,-0.15669,5.781,24.333,-7.459,-28.081
4950,0.05441,0.14438,-0.06672,-0.15669,5.379,23.767,-8.638,-27.429
5000,0.05441,0.14438,-0.06672,-0.15669,6.289,24.304,-8.562,-27.027
5050,0.05441,0.14438,-0.06672,-0.15669,6.788,24.016,-8.696,-27.65
5100,0.05441,0.14438,-0.06672,-0.15669,6.376,24.381,-9.098,-27.084
5150,0,0.14565,0,-0.16519,6.913,24.803,-9.424,-27.429
5200,0,0.14565,0,-0.16519,3.317,24.275,-6.922,-27.851
5250,0,0.14565,0,-0.16519,0.336,24.534,-4.727,-28.58
5300,0,0.14565,0,-0.16519,-0.038,24.505,-2.224,-29.913
5350,0,0.14565,0,-0.16519,-0.201,25.253,-1.083,-29.884
5400,0,0.14565,0,-0.16519,-0.566,27.295,-0.173,-29.309
5450,0,0.14565,0,-0.16519,0.355,27.391,0.115,-28.724
5500,0,0.14565,0,-0.16519,0.01,27.525,-0.019,-28.916
5550,0,0.14565,0,-0.16519,-0.173,27.391,-0.201,-29.069
5600,0,0.14565,0,-0.16519,-0.019,27.257,-0.105,-29.462
5650,0,0.14565,0,-0.16519,0.048,28.254,-0.268,-29.778
5700,0,0.14565,0,-0.16519,0.182,28.091,-0.163,-29.27
5750,0,0.14565,0,-0.16519,0.144,28.302,-0.221,-28.57
5800,0,0.14565,0,-0.16519,-0.297,27.832,-0.546,-29.433
5850,0,0.14565,0,-0.16519,-0.086,27.075,-0.652,-29.577
5900,0,0.14565,0,-0.16519,0.038,27.113,-1.476,-29.893
5950,0,0.14565,0,-0.16519,-0.019,25.867,-1.438,-28.225
6000,0,0.14565,0,-0.16519,-0.01,27.746,-2.186,-32.108
6050,0,0.14565,0,-0.16519,-0.249,27.257,0.345,-30.574
6100,0.14992,0,-0.17822,0,0.374,29.069,1.208,-31.897
6150,0.14992,0,-0.17822,0,11.275,24.735,-7.191,-25.589
6200,0.14992,0,-0.17822,0,17.315,22.022,-14.592,-19.76
6250,0.14992,0,-0.17822,0,17.056,19.012,-13.039,-18.858
6300,0.14992,0,-0.17822,0,17.928,16.73,-16.375,-15.704
6350,0.14992,0,-0.17822,0,20.028,12.32,-18.254,-12.502
6400,0.14992,0,-0.17822,0,21.888,10.191,-20.172,-11.045
6450,0.14992,0,-0.17822,0,20.814,8.59,-24.246,-8.974
6500,0.14992,0,-0.17822,0,22.904,7.641,-22.54,-6.778
6550,0.14992,0,-0.17822,0,22.204,4.276,-22.866,-5.139
6600,0.14992,0,-0.17822,0,25.828,3.557,-24.237,-4.123
6650,0.14992,0,-0.17822,0,24.208,2.991,-24.112,-4.439
6700,0.14992,0,-0.17822,0,22.511,0.585,-25.157,-3.125
6750,0.14992,0,-0.17822,0,23.288,-0.23,-25.876,-2.1
6800,0.14992,0,-0.17822,0,22.588,-0.058,-24.678,-1.371
6850,0.14992,0,-0.17822,0,22.856,-0.058,-25.646,-1.496
6900,0.14992,0,-0.17822,0,24.103,0.029,-26.605,-1.62
6950,0.14992,0,-0.17822,0,24.966,-0.029,-27.41,-0.882
7000,0.14992,0,-0.17822,0,26.25,0.058,-28.158,-0.278
7050,0.14992,0,-0.17822,0,26.413,-0.096,-28.59,0
7100,0.14992,0,-0.17822,0,26.26,0.058,-28.254,-0.125
7150,-0.08254,0.0893,0.07028,-0.10156,27.899,-0.019,-29.021,0.038
7200,-0.08254,0.0893,0.07028,-0.10156,10.69,5.062,-15.915,-8.293
7250,-0.08254,0.0893,0.07028,-0.10156,-1.035,5.944,-6.577,-15.877
7300,-0.08254,0.0893,0.07028,-0.10156,-1.678,4.161,-1.064,-8.188
7350,-0.08254,0.0893,0.07028,-0.10156,-3.432,2.627,-0.288,-7.219
7400,-0.08254,0.0893,0.07028,-0.10156,-6.519,3.078,0.853,-8.955
7450,-0.08254,0.0893,0.07028,-0.10156,-7.21,5.455,2.867,-10.7
7500,-0.08254,0.0893,0.07028,-0.10156,-8.456,6.836,5.1,-11.495
7550,-0.08254,0.0893,0.07028,-0.10156,-8.475,8.667,4.813,-12.905
7600,-0.08254,0.0893,0.07028,-0.10156,-9.722,9.731,5.762,-12.329
7650,-0.08254,0.0893,0.07028,-0.10156,-10.076,9.415,5.992,-13.959
7700,-0.08254,0.0893,0.07028,-0.10156,-10.287,10.508,5.954,-13.998
7750,-0.08254,0.0893,0.07028,-0.10156,-11.514,9.3,6.807,-14.218
7800,-0.08254,0.0893,0.07028,-0.10156,-12.387,9.108,7.536,-14.86
7850,-0.08254,0.0893,0.07028,-0.10156,-12.722,10.556,7.795,-15.493
7900,-0.08254,0.0893,0.07028,-0.10156,-12.464,10.009,7.919,-14.688
7950,-0.08254,0.0893,0.07028,-0.10156,-12.972,9.386,7.718,-14.247
8000,-0.08254,0.0893,0.07028,-0.10156,-12.838,10.565,8.456,-14.439
8050,-0.08254,0.0893,0.07028,-0.10156,-12.866,10.939,8.581,-14.947
8100,-0.08254,0.0893,0.07028,-0.10156,-12.694,10.738,8.389,-14.544
8150,-0.14621,-0.06707,0.14909,0.06995,-11.831,9.904,8.466,-14.63
8200,-0.14621,-0.06707,0.14909,0.06995,-15.369,1.965,10.757,-2.637
8250,-0.14621,-0.06707,0.14909,0.06995,-14.678,-0.7,12.339,3.701
8300,-0.14621,-0.06707,0.14909,0.06995,-17.363,-2.023,15.062,3.624
8350,-0.14621,-0.06707,0.14909,0.06995,-16.212,-4.276,15.158,6.299
8400,-0.14621,-0.06707,0.14909,0.06995,-16.001,-4.803,17.104,8.149
8450,-0.14621,-0.06707,0.14909,0.06995,-16.845,-5.388,17.957,8.044
8500,-0.14621,-0.06707,0.14909,0.06995,-16.989,-5.599,19.261,8.772
8550,-0.14621,-0.06707,0.14909,0.06995,-17.181,-5.954,19.549,10.757
8600,-0.14621,-0.06707,0.14909,0.06995,-18.513,-6.241,20.728,9.568
8650,-0.14621,-0.06707,0.14909,0.06995,-18.782,-5.072,21.783,9.913
8700,-0.14621,-0.06707,0.14909,0.06995,-20.105,-4.976,22.195,9.424
8750,-0.14621,-0.06707,0.14909,0.06995,-19.625,-6.654,23.259,9.261
8800,-0.14621,-0.06707,0.14909,0.06995,-20.181,-6.855,21.878,11.121
8850,-0.14621,-0.06707,0.14909,0.06995,-20.143,-7.382,22.473,9.693
8900,-0.14621,-0.06707,0.14909,0.06995,-20.201,-7.996,22.166,10.441
8950,-0.14621,-0.06707,0.14909,0.06995,-20.785,-7.392,22.636,9.492
9000,-0.14621,-0.06707,0.14909,0.06995,-21.6,-7.373,22.818,9.722
9050,-0.14621,-0.06707,0.14909,0.06995,-21.677,-7.89,23.144,10.211
9100,-0.14621,-0.06707,0.14909,0.06995,-21.188,-8.082,23.307,10.45
9150,-0.14621,-0.06707,0.14909,0.06995,-22.022,-8.6,24.064,10.517
9200,0,0,0,0,-22.53,-7.718,21.735,12.713
9250,0,0,0,0,-15.982,-5.359,18.657,7.929
9300,0,0,0,0,-14.515,-2.876,16.596,4.707
9350,0,0,0,0,-12.598,-2.08,14.295,3.653
9400,0,0,0,0,-10.91,-1.103,12.023,1.668
9450,0,0,0,0,-9.923,-0.326,6.874,-0.7
9500,0,0,0,0,-9.252,0.019,3.404,-1.333
9550,0,0,0,0,-7.814,-0.249,2.426,0.24
9600,0,0,0,0,-3.154,-0.978,2.397,-0.01
9650,0,0,0,0,-1.371,0.23,1.227,0.019
9700,0,0,0,0,0.086,-0.086,-0.499,-0.048
9750,0,0,0,0,1.007,0.268,-0.326,0.125
9800,0,0,0,0,1.62,0.604,-0.058,0.431
9850,0,0,0,0,1.639,0.614,-0.038,0.796
9900,0,0,0,0,0.077,0.086,-0.125,0.105
9950,0,0,0,0,-0.326,-0.058,0.058,-0.019
10000,0,0,0,0,0.067,0.01,-0.029,0.01
10050,0,0,0,0,-0.019,-0.01,0.019,0
10100,0,0,0,0,0,0,-0.01,0
10150,0,0,0,0,0,0,0,0
10200,0,0,0,0,0,0,0,0
10250,0,0,0,0,0,0,0,0
10300,0,0,0,0,0,0,0,0
10350,0,0,0,0,0,0,0,0
10400,0,0,0,0,0,0.01,0,0
