time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492453309.892423,0.29763,0.8458260293189963,202.17539645046332,0.0376,0.480629337633317,192.74503512976779,0.23,-1.284925383066152,0.37710008440269527
1492453309.946759,0.29867,0.8568574495385483,204.37411233867232,0.028232,0.4849262308384034,180.01872922504694,0.235,-1.2747145289174198,0.3552940084978975
1492453310.0018637,0.29941,0.8641129854499623,197.31275049244482,0.018837,0.48719531363189694,163.97643014398167,0.24,-1.2776630113946508,0.30304211156612315
1492453310.0564833,0.29985,0.881008105853496,214.06431288436315,0.0094232,0.4920090563589356,155.9096406853241,0.245,-1.2567130155044581,0.3176680996834459
1492453310.1117105,0.3,0.8958852165538486,224.0108857197439,1.837e-17,0.49383277028395045,141.67865843593228,0.25,-1.2465944508251767,0.30312548482494545
1492453310.1665356,0.29985,0.9115653922261269,234.68604148196565,-0.0094232,0.4947902069845879,127.07895238920665,0.255,-1.2343241098279685,0.29584531513146833
1492453310.2210453,0.29941,0.9271664047682491,243.9005801290272,-0.018837,0.49515329095444904,112.80246463947381,0.26,-1.2228024635355494,0.2875947207176805
1492453310.2756915,0.29867,0.9426015134102965,251.62183034123012,-0.028232,0.4944042416880411,97.57678963847822,0.265,-1.2115469186437524,0.2797135121932659
1492453310.3310575,0.29763,0.9526217869772542,245.51929016801148,-0.0376,0.4945931481744203,86.40047602592568,0.27,-1.2067363388961485,0.2565680513730332
1492453310.3858016,0.29631,0.9726107888772781,263.8997925922504,-0.04693,0.49458154104026525,76.07801175310371,0.275,-1.2135517235539721,0.20701385439820963
1492453310.4411275,0.29469,0.9843706489415177,260.47981663257434,-0.056214,0.4936418584047646,64.77384732269601,0.28,-1.2176557957227887,0.1705496910338584
1492453310.4962008,0.29278,0.9982814552105111,262.5931362586449,-0.065443,0.49101814784952597,50.803487056428665,0.285,-1.2078808176092357,0.17369666778414194
1492453310.551296,0.29057,1.0185804304698314,279.6779328690036,-0.074607,0.48936413398297135,40.80855473344002,0.29,-1.1979149941658163,0.17692814411492147
1492453310.6052508,0.28809,1.030302553212632,274.28802762763644,-0.083697,0.4884700201868975,33.81541506381463,0.295,-1.1820114278671146,0.19473081361765648
1492453310.6592684,0.28532,1.0381496799205299,260.306057764925,-0.092705,0.4885957551305432,30.085866893517284,0.3,-1.1742021266606983,0.18986908286104068
1492453310.7142935,0.28226,1.0508340595742325,259.51745335320874,-0.10162,0.48841875188250133,26.07926423762016,0.305,-1.1598112894134418,0.20222341577093045
1492453310.7697275,0.27893,1.064538148569726,261.2528244268199,-0.11044,0.4875902337824958,20.997468839435843,0.31,-1.1426809513545242,0.2199302455947847
1492453310.8235393,0.27533,1.0847108673871728,278.19644752317373,-0.11914,0.48694718993987224,16.96317357109786,0.315,-1.1175082076498857,0.2556917693931772
