time,motor1_cmd,motor2_cmd,motor3_cmd,motor4_cmd,motor1_speed,motor2_speed,motor3_speed,motor4_speed
330,0.06545,0.45976,0.13282,-0.38447,16.598,17.61,19.482,-33.287
340,0.06545,0.45976,0.13282,-0.38447,17.027,14.696,15.278,-34.944
350,0.06545,0.45976,0.13282,-0.38447,17.426,16.536,8.866,-36.631
360,0.06545,0.45976,0.13282,-0.38447,17.119,23.132,11.229,-39.515
370,0.06545,0.45976,0.13282,-0.38447,17.702,26.2,12.303,-42.737
380,0.06545,0.45976,0.13282,-0.38447,18.929,27.581,12.333,-44.884
390,0.06545,0.45976,0.13282,-0.38447,20.249,24.912,14.941,-45.682
400,0.06545,0.45976,0.13282,-0.38447,21.261,24.912,14.696,-43.657
410,0.06545,0.45976,0.13282,-0.38447,20.617,22.059,14.481,-40.804
420,0.06545,0.45976,0.13282,-0.38447,20.187,20.187,14.174,-40.988
430,0.06545,0.45976,0.13282,-0.38447,20.893,21.384,12.824,-43.074
440,0.06545,0.45976,0.13282,-0.38447,21.138,24.36,11.351,-45.682
450,0.06545,0.45976,0.13282,-0.38447,21.445,28.655,12.671,-48.504
460,0.06545,0.45976,0.13282,-0.38447,21.905,32.674,15.739,-50.683
470,0.06545,0.45976,0.13282,-0.38447,22.611,31.907,13.346,-52.769
480,0.06545,0.45976,0.13282,-0.38447,24.758,26.691,14.573,-54.518
490,0.06545,0.45976,0.13282,-0.38447,26.814,28.839,16.199,-55.714
500,0.06545,0.45976,0.13282,-0.38447,27.704,33.226,18.224,-57.033
510,0.06545,0.45976,0.13282,-0.38447,28.44,32.95,15.892,-55.806
520,0.06545,0.45976,0.13282,-0.38447,29.299,30.956,16.475,-52.278
530,0.06545,0.45976,0.13282,-0.38447,29.483,31.324,18.438,-51.235
540,0.06545,0.45976,0.13282,-0.38447,29.575,30.158,19.42,-51.235
550,0.06545,0.45976,0.13282,-0.38447,30.588,25.802,16.383,-49.732
560,0.06545,0.45976,0.13282,-0.38447,30.894,28.685,18.07,-41.387
570,0.06545,0.45976,0.13282,-0.38447,30.005,33.932,21.23,-39.761
580,0.06545,0.45976,0.13282,-0.38447,27.182,37.92,23.286,-42.951
590,0.06545,0.45976,0.13282,-0.38447,27.642,42.369,24.82,-45.651
600,0.06545,0.45976,0.13282,-0.38447,28.348,40.589,18.715,-45.406
610,0.06545,0.45976,0.13282,-0.38447,30.526,33.226,16.414,-43.197
620,0.06545,0.45976,0.13282,-0.38447,31.416,34.729,18.132,-45.344
630,0.06545,0.45976,0.13282,-0.38447,32.244,33.748,16.782,-48.167
640,0.06545,0.45976,0.13282,-0.38447,33.778,34.024,15.524,-49.271
650,0.06545,0.45976,0.13282,-0.38447,35.097,36.447,16.383,-50.591
660,0.06545,0.45976,0.13282,-0.38447,35.742,37.521,15.463,-52.339
670,0.06545,0.45976,0.13282,-0.38447,36.079,40.927,16.72,-54.242
680,0.06545,0.45976,0.13282,-0.38447,36.478,42.399,17.334,-56.144
690,0.06545,0.45976,0.13282,-0.38447,38.472,39.761,18.07,-56.849
700,0.06545,0.45976,0.13282,-0.38447,39.669,43.534,19.819,-57.984
710,0.06545,0.45976,0.13282,-0.38447,39.515,47.645,20.954,-58.598
720,0.06545,0.45976,0.13282,-0.38447,39.577,44.577,21.445,-59.58
730,0.06545,0.45976,0.13282,-0.38447,42.706,34.054,21.875,-59.212
740,0.06545,0.45976,0.13282,-0.38447,42.522,37.797,21.108,-49.578
750,0.06545,0.45976,0.13282,-0.38447,40.835,37.675,22.365,-50.591
760,0.06545,0.45976,0.13282,-0.38447,41.233,34.484,24.114,-52.431
770,0.06545,0.45976,0.13282,-0.38447,42.767,33.257,25.035,-54.426
780,0.06545,0.45976,0.13282,-0.38447,42.614,36.018,26.231,-42.338
790,0.06545,0.45976,0.13282,-0.38447,40.221,34.637,24.114,-35.558
800,0.06545,0.45976,0.13282,-0.38447,39.024,37,25.035,-40.252
810,0.06545,0.45976,0.13282,-0.38447,39.27,41.816,26.538,-44.393
820,0.06545,0.45976,0.13282,-0.38447,39.761,41.816,27.765,-47.553
830,0.06545,0.45976,0.13282,-0.38447,41.233,33.134,28.379,-50.223
840,0.06545,0.45976,0.13282,-0.38447,43.013,35.19,29.176,-51.542
850,0.06545,0.45976,0.13282,-0.38447,42.798,37.736,21.046,-49.302
860,0.06545,0.45976,0.13282,-0.38447,42.246,33.257,18.53,-47.983
870,0.06545,0.45976,0.13282,-0.38447,43.534,33.84,21.23,-50.069
880,0.06545,0.45976,0.13282,-0.38447,43.688,38.84,23.654,-49.394
890,0.06545,0.45976,0.13282,-0.38447,41.694,42.767,25.403,-44.67
900,0.06545,0.45976,0.13282,-0.38447,38.963,46.418,26.538,-44.976
910,0.06545,0.45976,0.13282,-0.38447,38.227,50.407,23.286,-45.835
920,0.06545,0.45976,0.13282,-0.38447,38.779,47.799,19.236,-48.934
930,0.06545,0.45976,0.13282,-0.38447,40.957,33.932,21.813,-51.757
940,0.06545,0.45976,0.13282,-0.38447,43.442,34.76,23.777,-53.198
950,0.06545,0.45976,0.13282,-0.38447,43.442,39.485,25.004,-54.824
960,0.06545,0.45976,0.13282,-0.38447,41.847,42.921,26.047,-50.192
970,0.06545,0.45976,0.13282,-0.38447,39.546,31.293,25.71,-42.859
980,0.06545,0.45976,0.13282,-0.38447,40.19,29.821,26.17,-45.467
990,0.06545,0.45976,0.13282,-0.38447,40.16,34.054,26.2,-48.259
1000,0.06545,0.45976,0.13282,-0.38447,40.313,37.767,24.973,-50.805
1010,-0.24201,0.25541,0.37476,-0.07778,40.773,37.214,24.85,-51.91
1020,-0.24201,0.25541,0.37476,-0.07778,35.466,35.496,28.287,-37.797
1030,-0.24201,0.25541,0.37476,-0.07778,27.918,32.03,33.379,-36.662
1040,-0.24201,0.25541,0.37476,-0.07778,22.151,30.342,37.46,-37.214
1050,-0.24201,0.25541,0.37476,-0.07778,16.536,30.833,41.51,-37.583
1060,-0.24201,0.25541,0.37476,-0.07778,10.002,33.257,45.621,-37.797
1070,-0.24201,0.25541,0.37476,-0.07778,3.436,36.141,48.167,-35.957
1080,-0.24201,0.25541,0.37476,-0.07778,6.044,37.276,49.241,-17.702
1090,-0.24201,0.25541,0.37476,-0.07778,17.426,26.845,35.834,-16.567
1100,-0.24201,0.25541,0.37476,-0.07778,12.333,27.274,38.748,-18.224
1110,-0.24201,0.25541,0.37476,-0.07778,6.259,27.949,43.013,-19.604
1120,-0.24201,0.25541,0.37476,-0.07778,1.166,27.826,46.48,-20.77
1130,-0.24201,0.25541,0.37476,-0.07778,2.301,27.182,48.903,-21.506
1140,-0.24201,0.25541,0.37476,-0.07778,3.313,26.262,51.45,-21.997
1150,-0.24201,0.25541,0.37476,-0.07778,-1.841,25.249,52.922,-22.55
1160,-0.24201,0.25541,0.37476,-0.07778,-6.075,24.39,54.272,-23.224
1170,-0.24201,0.25541,0.37476,-0.07778,-3.221,24.973,55.315,-23.807
1180,-0.24201,0.25541,0.37476,-0.07778,-1.35,25.894,51.511,-24.574
1190,-0.24201,0.25541,0.37476,-0.07778,-5.706,26.937,30.035,-25.955
1200,-0.24201,0.25541,0.37476,-0.07778,-4.264,31.385,32.275,-26.231
1210,-0.24201,0.25541,0.37476,-0.07778,-5.737,29.943,32.704,-26.753
1220,-0.24201,0.25541,0.37476,-0.07778,-9.633,30.618,34.607,-26.507
1230,-0.24201,0.25541,0.37476,-0.07778,-15.064,33.656,37.889,-11.536
1240,-0.24201,0.25541,0.37476,-0.07778,-8.437,33.349,40.528,-8.007
1250,-0.24201,0.25541,0.37476,-0.07778,-3.007,29.115,44.025,-11.597
1260,-0.24201,0.25541,0.37476,-0.07778,-7.977,28.01,46.909,-14.88
1270,-0.24201,0.25541,0.37476,-0.07778,-13.254,29.238,48.32,-17.242
1280,-0.24201,0.25541,0.37476,-0.07778,-19.328,31.355,47.891,-8.099
1290,-0.24201,0.25541,0.37476,-0.07778,-16.444,30.833,45.467,-3.651
1300,-0.24201,0.25541,0.37476,-0.07778,-7.271,26.384,46.51,-7.762
1310,-0.24201,0.25541,0.37476,-0.07778,-12.18,26.661,41.203,-12.057
1320,-0.24201,0.25541,0.37476,-0.07778,-17.365,29.637,38.472,-14.972
1330,-0.24201,0.25541,0.37476,-0.07778,-20.586,31.447,40.957,-17.119
1340,-0.24201,0.25541,0.37476,-0.07778,-20.157,30.772,41.724,-18.623
1350,-0.24201,0.25541,0.37476,-0.07778,-18.101,30.189,31.263,-19.758
1360,-0.24201,0.25541,0.37476,-0.07778,-19.727,32.858,28.195,-20.739
1370,-0.24201,0.25541,0.37476,-0.07778,-16.26,32.858,30.25,-21.261
1380,-0.24201,0.25541,0.37476,-0.07778,-13.499,31.631,26.108,-21.967
1390,-0.24201,0.25541,0.37476,-0.07778,-14.082,32.919,27.059,-22.887
1400,-0.24201,0.25541,0.37476,-0.07778,-11.413,30.71,31.17,-23.623
1410,-0.24201,0.25541,0.37476,-0.07778,-11.873,27.121,34.515,-24.452
1420,-0.24201,0.25541,0.37476,-0.07778,-16.015,26.63,35.466,-25.311
1430,-0.24201,0.25541,0.37476,-0.07778,-20.034,29.391,29.452,-26.108
1440,-0.24201,0.25541,0.37476,-0.07778,-15.401,33.257,27.704,-26.63
1450,-0.24201,0.25541,0.37476,-0.07778,-12.64,33.962,27.336,-27.121
1460,-0.24201,0.25541,0.37476,-0.07778,-16.352,34.975,28.317,-28.072
1470,-0.24201,0.25541,0.37476,-0.07778,-13.008,32.183,31.324,-27.949
1480,-0.24201,0.25541,0.37476,-0.07778,-12.149,28.563,31.048,-28.471
1490,-0.24201,0.25541,0.37476,-0.07778,-15.524,30.066,29.207,-29.422
1500,-0.24201,0.25541,0.37476,-0.07778,-18.254,33.318,31.845,-30.097
1510,-0.24201,0.25541,0.37476,-0.07778,-15.217,31.447,34.361,-30.189
1520,-0.24201,0.25541,0.37476,-0.07778,-15.647,30.219,30.588,-29.667
1530,-0.24201,0.25541,0.37476,-0.07778,-16.904,33.379,30.158,-26.722
1540,-0.24201,0.25541,0.37476,-0.07778,-11.075,34.668,32.981,-23.838
1550,-0.24201,0.25541,0.37476,-0.07778,-12.241,28.287,29.759,-24.82
1560,-0.24201,0.25541,0.37476,-0.07778,-13.714,29.391,31.569,-25.372
1570,-0.24201,0.25541,0.37476,-0.07778,-15.401,32.183,32.735,-25.894
1580,-0.24201,0.25541,0.37476,-0.07778,-14.082,33.318,29.606,-25.341
1590,-0.24201,0.25541,0.37476,-0.07778,-10.431,33.134,29.821,-24.298
1600,-0.24201,0.25541,0.37476,-0.07778,-11.566,30.158,31.6,-24.85
1610,-0.24201,0.25541,0.37476,-0.07778,-14.91,29.422,31.845,-25.403
1620,-0.24201,0.25541,0.37476,-0.07778,-14.757,32.03,32.428,-23.531
1630,-0.24201,0.25541,0.37476,-0.07778,-12.64,31.753,32.336,-18.899
1640,-0.24201,0.25541,0.37476,-0.07778,-15.094,27.857,31.6,-18.96
1650,-0.24201,0.25541,0.37476,-0.07778,-16.997,28.195,33.042,-20.034
1660,-0.24201,0.25541,0.37476,-0.07778,-15.739,28.808,33.533,-20.709
1670,-0.24201,0.25541,0.37476,-0.07778,-17.058,29.391,30.311,-21.629
1680,-0.24201,0.25541,0.37476,-0.07778,-17.426,31.661,30.864,-21.875
1690,-0.24201,0.25541,0.37476,-0.07778,-15.953,29.821,30.772,-21.905
1700,-0.24201,0.25541,0.37476,-0.07778,-18.285,29.207,31.048,-22.304
1710,-0.24201,0.25541,0.37476,-0.07778,-18.899,30.802,32.735,-22.795
1720,-0.24201,0.25541,0.37476,-0.07778,-17.426,28.563,31.876,-23.102
1730,-0.24201,0.25541,0.37476,-0.07778,-18.96,29.544,31.631,-23.685
1740,-0.24201,0.25541,0.37476,-0.07778,-19.482,31.508,34.361,-23.991
1750,-0.24201,0.25541,0.37476,-0.07778,-19.942,29.054,33.748,-24.452
1760,-0.24201,0.25541,0.37476,-0.07778,-19.512,29.33,32.244,-24.268
1770,-0.24201,0.25541,0.37476,-0.07778,-19.788,31.324,33.87,-23.593
1780,-0.24201,0.25541,0.37476,-0.07778,-21.997,29.974,34.944,-23.47
1790,-0.24201,0.25541,0.37476,-0.07778,-21.506,27.059,33.103,-23.777
1800,-0.24201,0.25541,0.37476,-0.07778,-21.997,30.311,34.085,-24.452
1810,-0.24201,0.25541,0.37476,-0.07778,-24.544,30.894,35.864,-25.157
1820,-0.24201,0.25541,0.37476,-0.07778,-23.961,29.637,35.619,-25.495
1830,-0.24201,0.25541,0.37476,-0.07778,-22.028,30.005,34.821,-25.341
1840,-0.24201,0.25541,0.37476,-0.07778,-24.206,30.772,35.312,-25.372
1850,-0.24201,0.25541,0.37476,-0.07778,-24.636,29.698,38.38,-22.12
1860,-0.24201,0.25541,0.37476,-0.07778,-24.912,26.323,40.927,-18.377
1870,-0.24201,0.25541,0.37476,-0.07778,-27.182,24.145,39.669,-19.175
1880,-0.24201,0.25541,0.37476,-0.07778,-29.606,27.642,39.914,-20.064
1890,-0.24201,0.25541,0.37476,-0.07778,-29.36,30.925,38.472,-19.052
1900,-0.24201,0.25541,0.37476,-0.07778,-25.924,28.839,37.398,-17.856
1910,-0.24201,0.25541,0.37476,-0.07778,-27.55,25.157,37.122,-19.113
1920,-0.24201,0.25541,0.37476,-0.07778,-29.974,27.612,36.877,-20.463
1930,-0.24201,0.25541,0.37476,-0.07778,-29.238,31.017,37.214,-21.414
1940,-0.24201,0.25541,0.37476,-0.07778,-25.924,31.385,38.963,-21.997
1950,-0.24201,0.25541,0.37476,-0.07778,-28.072,29.207,40.129,-22.979
1960,-0.24201,0.25541,0.37476,-0.07778,-29.759,29.483,37.245,-23.899
1970,-0.24201,0.25541,0.37476,-0.07778,-23.777,30.557,37.583,-22.856
1980,-0.24201,0.25541,0.37476,-0.07778,-27.55,31.416,37.951,-23.562
1990,-0.24201,0.25541,0.37476,-0.07778,-31.17,32.459,41.049,-24.36
2000,-0.24201,0.25541,0.37476,-0.07778,-32.674,29.759,41.786,-25.065
2010,-0.24201,0.25541,0.37476,-0.07778,-30.158,30.68,43.995,-20.525
2020,-0.12373,-0.18137,0,0.13737,-30.496,33.502,45.713,-16.997
2030,-0.12373,-0.18137,0,0.13737,-31.201,30.833,44.792,-14.972
2040,-0.12373,-0.18137,0,0.13737,-29.146,21.875,38.564,-8.774
2050,-0.12373,-0.18137,0,0.13737,-27.918,9.817,35.496,-2.792
2060,-0.12373,-0.18137,0,0.13737,-27.397,3.436,33.011,-0.951
2070,-0.12373,-0.18137,0,0.13737,-26.814,-1.35,33.41,3.866
2080,-0.12373,-0.18137,0,0.13737,-26.415,0.859,32.428,9.572
2090,-0.12373,-0.18137,0,0.13737,-26.937,1.166,29.084,12.026
2100,-0.12373,-0.18137,0,0.13737,-28.164,-4.418,29.023,9.419
2110,-0.12373,-0.18137,0,0.13737,-28.839,-8.345,29.821,11.628
2120,-0.12373,-0.18137,0,0.13737,-26.783,-6.136,27.888,14.481
2130,-0.12373,-0.18137,0,0.13737,-25.372,-5.614,28.103,12.763
2140,-0.12373,-0.18137,0,0.13737,-25.771,-10.37,28.532,13.652
2150,-0.12373,-0.18137,0,0.13737,-26.446,-12.732,28.348,16.506
2160,-0.12373,-0.18137,0,0.13737,-25.28,-11.75,27.734,18.377
2170,-0.12373,-0.18137,0,0.13737,-24.82,-11.413,26.415,18.101
2180,-0.12373,-0.18137,0,0.13737,-25.894,-14.573,26.599,19.267
2190,-0.12373,-0.18137,0,0.13737,-26.292,-17.15,26.937,20.157
2200,-0.12373,-0.18137,0,0.13737,-25.065,-15.708,26.2,20.126
2210,-0.12373,-0.18137,0,0.13737,-25.74,-17.856,25.74,21.322
2220,-0.12373,-0.18137,0,0.13737,-26.63,-20.187,26.047,22.642
2230,-0.12373,-0.18137,0,0.13737,-26.446,-23.501,26.354,22.519
2240,-0.12373,-0.18137,0,0.13737,-25.802,-24.298,26.477,21.476
2250,-0.12373,-0.18137,0,0.13737,-26.599,-25.035,26.139,22.396
2260,-0.12373,-0.18137,0,0.13737,-26.753,-24.022,26.262,23.869
2270,-0.12373,-0.18137,0,0.13737,-26.108,-20.678,24.82,24.574
2280,-0.12373,-0.18137,0,0.13737,-26.63,-22.273,24.114,23.347
2290,-0.12373,-0.18137,0,0.13737,-26.875,-23.807,25.832,19.236
2300,-0.12373,-0.18137,0,0.13737,-27.151,-24.083,26.354,18.438
2310,-0.12373,-0.18137,0,0.13737,-26.937,-20.709,26.047,19.328
2320,-0.12373,-0.18137,0,0.13737,-26.845,-17.15,24.544,17.273
2330,-0.12373,-0.18137,0,0.13737,-27.489,-16.414,23.838,16.475
2340,-0.12373,-0.18137,0,0.13737,-27.612,-14.788,23.317,18.101
2350,-0.12373,-0.18137,0,0.13737,-27.397,-14.665,22.795,17.794
2360,-0.12373,-0.18137,0,0.13737,-26.845,-13.714,22.365,17.733
2370,-0.12373,-0.18137,0,0.13737,-27.274,-15.524,22.304,18.316
2380,-0.12373,-0.18137,0,0.13737,-27.704,-15.585,22.181,19.666
2390,-0.12373,-0.18137,0,0.13737,-27.182,-13.959,21.169,19.175
2400,-0.12373,-0.18137,0,0.13737,-27.305,-15.493,20.494,18.929
2410,-0.12373,-0.18137,0,0.13737,-27.489,-16.751,20.617,20.525
2420,-0.12373,-0.18137,0,0.13737,-27.489,-17.61,20.893,21.629
2430,-0.12373,-0.18137,0,0.13737,-27.734,-19.052,20.801,22.089
2440,-0.12373,-0.18137,0,0.13737,-28.103,-21.322,20.739,22.427
2450,-0.12373,-0.18137,0,0.13737,-27.918,-21.844,20.77,23.071
2460,-0.12373,-0.18137,0,0.13737,-27.857,-19.727,20.095,23.838
2470,-0.12373,-0.18137,0,0.13737,-28.133,-19.819,19.205,23.777
2480,-0.12373,-0.18137,0,0.13737,-28.501,-20.433,19.359,23.685
2490,-0.12373,-0.18137,0,0.13737,-28.501,-22.365,19.942,24.083
2500,-0.12373,-0.18137,0,0.13737,-28.225,-23.102,19.85,25.311
2510,-0.12373,-0.18137,0,0.13737,-28.379,-22.826,19.267,25.311
2520,-0.12373,-0.18137,0,0.13737,-28.563,-22.519,18.623,24.82
2530,-0.12373,-0.18137,0,0.13737,-28.471,-21.169,18.316,25.28
2540,-0.12373,-0.18137,0,0.13737,-28.501,-21.353,17.978,25.924
2550,-0.12373,-0.18137,0,0.13737,-28.409,-22.12,17.579,25.188
2560,-0.12373,-0.18137,0,0.13737,-28.747,-24.636,17.763,24.574
2570,-0.12373,-0.18137,0,0.13737,-28.747,-23.347,18.193,24.298
2580,-0.12373,-0.18137,0,0.13737,-28.287,-21.752,17.211,24.482
2590,-0.12373,-0.18137,0,0.13737,-28.44,-21.875,16.444,23.777
2600,-0.12373,-0.18137,0,0.13737,-28.777,-21.568,16.168,24.452
2610,-0.12373,-0.18137,0,0.13737,-28.379,-22.55,15.555,25.403
2620,-0.12373,-0.18137,0,0.13737,-28.501,-22.979,15.616,23.991
2630,-0.12373,-0.18137,0,0.13737,-28.685,-23.531,15.831,23.991
2640,-0.12373,-0.18137,0,0.13737,-28.716,-23.838,15.677,25.035
2650,-0.12373,-0.18137,0,0.13737,-28.839,-22.181,14.757,24.574
2660,-0.12373,-0.18137,0,0.13737,-28.685,-22.795,14.45,23.071
2670,-0.12373,-0.18137,0,0.13737,-28.409,-22.979,14.113,23.93
2680,-0.12373,-0.18137,0,0.13737,-28.01,-22.365,13.407,24.636
2690,-0.12373,-0.18137,0,0.13737,-28.164,-23.102,13.223,25.035
2700,-0.12373,-0.18137,0,0.13737,-28.379,-25.127,13.1,25.71
2710,-0.12373,-0.18137,0,0.13737,-28.133,-25.219,13.039,26.262
2720,-0.12373,-0.18137,0,0.13737,-27.243,-24.513,12.364,25.771
2730,-0.12373,-0.18137,0,0.13737,-27.121,-23.838,11.842,24.912
2740,-0.12373,-0.18137,0,0.13737,-27.673,-24.544,11.689,25.188
2750,-0.12373,-0.18137,0,0.13737,-27.612,-24.298,11.413,25.096
2760,-0.12373,-0.18137,0,0.13737,-26.262,-25.556,11.167,25.157
2770,-0.12373,-0.18137,0,0.13737,-26.477,-25.679,10.492,25.617
2780,-0.12373,-0.18137,0,0.13737,-26.845,-26.691,10.247,25.986
2790,-0.12373,-0.18137,0,0.13737,-27.458,-25.802,10.155,25.802
2800,-0.12373,-0.18137,0,0.13737,-26.814,-23.838,10.094,24.636
2810,-0.12373,-0.18137,0,0.13737,-25.74,-26.17,9.91,24.973
2820,-0.12373,-0.18137,0,0.13737,-26.17,-26.538,9.787,26.2
2830,-0.12373,-0.18137,0,0.13737,-25.924,-26.814,9.572,26.753
2840,-0.12373,-0.18137,0,0.13737,-25.587,-24.943,9.05,26.507
2850,-0.12373,-0.18137,0,0.13737,-25.433,-24.544,8.621,26.016
2860,-0.12373,-0.18137,0,0.13737,-24.574,-24.881,8.191,26.262
2870,-0.12373,-0.18137,0,0.13737,-24.083,-25.924,7.885,25.802
2880,-0.12373,-0.18137,0,0.13737,-25.096,-28.072,7.915,26.078
2890,-0.12373,-0.18137,0,0.13737,-25.556,-29.759,8.222,26.753
2900,-0.12373,-0.18137,0,0.13737,-24.421,-28.563,8.222,25.617
2910,-0.12373,-0.18137,0,0.13737,-24.728,-25.74,7.302,24.943
2920,-0.12373,-0.18137,0,0.13737,-24.421,-25.832,6.719,25.617
2930,-0.12373,-0.18137,0,0.13737,-23.869,-25.71,6.289,26.047
2940,-0.12373,-0.18137,0,0.13737,-23.685,-26.139,5.614,25.924
2950,-0.12373,-0.18137,0,0.13737,-23.562,-26.2,5.246,25.955
2960,-0.12373,-0.18137,0,0.13737,-22.55,-25.924,5.123,25.832
2970,-0.12373,-0.18137,0,0.13737,-23.102,-26.17,5.031,26.63
2980,-0.12373,-0.18137,0,0.13737,-23.899,-28.44,4.939,27.151
2990,-0.12373,-0.18137,0,0.13737,-24.022,-29.391,4.878,26.292
3000,-0.12373,-0.18137,0,0.13737,-23.501,-25.986,4.541,26.139
3010,-0.12373,-0.18137,0,0.13737,-23.562,-26.783,3.743,26.753
3020,-0.12373,-0.18137,0,0.13737,-23.47,-28.225,3.252,26.384
3030,0.28329,0.10352,-0.29136,-0.26011,-22.979,-26.507,3.037,25.679
3040,0.28329,0.10352,-0.29136,-0.26011,-19.267,-24.421,0.644,22.304
3050,0.28329,0.10352,-0.29136,-0.26011,-13.652,-14.021,-3.682,16.935
3060,0.28329,0.10352,-0.29136,-0.26011,-11.934,-4.725,-8.314,16.444
3070,0.28329,0.10352,-0.29136,-0.26011,-7.977,1.687,-13.591,14.665
3080,0.28329,0.10352,-0.29136,-0.26011,-6.596,7.424,-18.715,12.609
3090,0.28329,0.10352,-0.29136,-0.26011,-6.964,11.474,-21.629,12.425
3100,0.28329,0.10352,-0.29136,-0.26011,-4.172,14.143,-24.513,9.327
3110,0.28329,0.10352,-0.29136,-0.26011,-4.878,14.358,-20.709,8.59
3120,0.28329,0.10352,-0.29136,-0.26011,-4.541,12.395,-17.058,6.596
3130,0.28329,0.10352,-0.29136,-0.26011,-2.424,14.266,-18.776,3.221
3140,0.28329,0.10352,-0.29136,-0.26011,-1.074,15.309,-21.23,2.332
3150,0.28329,0.10352,-0.29136,-0.26011,1.657,16.904,-20.801,0.951
3160,0.28329,0.10352,-0.29136,-0.26011,1.197,15.984,-17.242,-2.117
3170,0.28329,0.10352,-0.29136,-0.26011,1.534,15.125,-17.671,-4.541
3180,0.28329,0.10352,-0.29136,-0.26011,3.405,15.984,-18.929,-6.903
3190,0.28329,0.10352,-0.29136,-0.26011,3.927,15.984,-20.095,-8.376
3200,0.28329,0.10352,-0.29136,-0.26011,3.835,13.008,-19.942,-9.603
3210,0.28329,0.10352,-0.29136,-0.26011,6.351,12.609,-19.052,-11.873
3220,0.28329,0.10352,-0.29136,-0.26011,7.026,13.284,-20.126,-14.021
3230,0.28329,0.10352,-0.29136,-0.26011,7.332,14.389,-20.095,-14.757
3240,0.28329,0.10352,-0.29136,-0.26011,8.283,13.929,-22.028,-17.211
3250,0.28329,0.10352,-0.29136,-0.26011,9.695,14.603,-22.243,-18.653
3260,0.28329,0.10352,-0.29136,-0.26011,9.879,15.769,-21.936,-18.929
3270,0.28329,0.10352,-0.29136,-0.26011,10.769,14.818,-24.145,-21.598
3280,0.28329,0.10352,-0.29136,-0.26011,13.315,14.297,-23.163,-23.991
3290,0.28329,0.10352,-0.29136,-0.26011,13.99,15.616,-23.317,-24.022
3300,0.28329,0.10352,-0.29136,-0.26011,14.266,16.291,-26.477,-25.065
3310,0.28329,0.10352,-0.29136,-0.26011,15.984,18.101,-26.446,-25.127
3320,0.28329,0.10352,-0.29136,-0.26011,15.432,17.089,-24.39,-25.311
3330,0.28329,0.10352,-0.29136,-0.26011,17.181,14.542,-26.691,-28.9
3340,0.28329,0.10352,-0.29136,-0.26011,19.39,16.137,-27.243,-30.434
3350,0.28329,0.10352,-0.29136,-0.26011,18.991,17.886,-27.243,-27.428
3360,0.28329,0.10352,-0.29136,-0.26011,20.187,18.07,-28.317,-29.422
