g nrf.
ERROR|595002|R1|B14.0|Timeout on command
INFO|595274|R1|B14.0|Reseting nrf.
INFO|595775|R1|B14.0|Reseting nrf.
ERROR|596002|R1|B14.0|Timeout on command
INFO|596276|R1|B14.0|Reseting nrf.
INFO|596777|R1|B14.0|Reseting nrf.
ERROR|597002|R1|B14.0|Timeout on command
INFO|597278|R1|B14.0|Reseting nrf.
INFO|597779|R1|B14.0|Reseting nrf.
ERROR|598002|R1|B14.0|Timeout on command
INFO|598280|R1|B14.0|Reseting nrf.
INFO|598781|R1|B14.0|Reseting nrf.
ERROR|599002|R1|B14.0|Timeout on command
INFO|599282|R1|B14.0|Reseting nrf.
INFO|599783|R1|B14.0|Reseting nrf.
ERROR|600002|R1|B14.0|Timeout on command
INFO|600284|R1|B14.0|Reseting nrf.
INFO|600785|R1|B14.0|Reseting nrf.
ERROR|601002|R1|B14.0|Timeout on command
INFO|601286|R1|B14.0|Reseting nrf.
INFO|601787|R1|B14.0|Reseting nrf.
INFO|602361|R1|B14.0|Reseting nrf.
ERROR|602362|R1|B14.0|Timeout on command
ERROR|602862|R1|B14.0|Timeout on open loop command
DATA|603012|R1|B12.9|-0.47591|-10.891|0.20846|12.088|0.55192|25.617|0.00000|4.817|
DATA|603022|R1|B12.8|-0.47591|-12.456|0.20846|13.591|0.55192|29.729|0.00000|4.571|
DATA|603032|R1|B12.8|-0.47591|-16.291|0.20846|15.493|0.55192|33.625|0.00000|4.357|
DATA|603042|R1|B12.8|-0.47591|-18.346|0.20846|15.217|0.55192|34.085|0.00000|4.264|
DATA|603052|R1|B12.8|-0.47591|-15.677|0.20846|15.953|0.55192|33.349|0.00000|5.154|
DATA|603062|R1|B12.8|-0.47591|-15.125|0.20846|17.089|0.55192|30.496|0.00000|5.093|
DATA|603072|R1|B12.8|-0.47591|-15.217|0.20846|17.181|0.55192|29.913|0.00000|4.725|
DATA|603082|R1|B12.8|-0.47591|-18.224|0.20846|19.113|0.55192|32.704|0.00000|4.541|
DATA|603092|R1|B12.8|-0.47591|-20.371|0.20846|21.046|0.55192|33.410|0.00000|4.479|
DATA|603102|R1|B12.8|-0.47591|-15.248|0.20846|20.739|0.55192|30.342|0.00000|5.308|
DATA|603112|R1|B12.8|-0.47591|-14.726|0.20846|20.801|0.55192|31.661|0.00000|5.461|
DATA|603122|R1|B12.9|-0.47591|-16.935|0.20846|21.568|0.55192|35.190|0.00000|5.277|
DATA|603132|R1|B12.9|-0.47591|-14.174|0.20846|21.200|0.55192|37.153|0.00000|5.216|
DATA|603142|R1|B12.9|-0.47591|-12.916|0.20846|21.261|0.55192|32.551|0.00000|4.694|
DATA|603152|R1|B12.9|-0.47591|-15.493|0.20846|22.764|0.55192|34.852|0.00000|4.418|
DATA|603162|R1|B12.9|-0.47591|-17.395|0.20846|23.470|0.55192|39.761|0.00000|4.357|
DATA|603172|R1|B12.8|-0.47591|-18.807|0.20846|21.997|0.55192|44.056|0.00000|4.264|
DATA|603182|R1|B12.8|-0.47591|-20.494|0.20846|21.875|0.55192|46.817|0.00000|4.111|
DATA|603192|R1|B12.8|-0.47591|-24.237|0.20846|21.997|0.55192|41.970|0.00000|3.467|
DATA|603202|R1|B12.8|-0.47591|-27.489|0.20846|24.237|0.55192|40.068|0.00000|3.129|
DATA|603212|R1|B12.8|-0.47591|-22.181|0.20846|25.127|0.55192|39.761|0.00000|3.313|
DATA|603222|R1|B12.8|-0.47591|-21.721|0.20846|25.280|0.55192|37.521|0.00000|2.945|
DATA|603232|R1|B12.8|-0.47591|-24.605|0.20846|25.525|0.55192|40.835|0.00000|2.669|
DATA|603242|R1|B12.8|-0.47591|-29.023|0.20846|26.446|0.55192|44.209|0.00000|2.178|
DATA|603252|R1|B12.8|-0.47591|-33.625|0.20846|27.796|0.55192|46.970|0.00000|1.319|
DATA|603262|R1|B12.8|-0.47591|-30.465|0.20846|27.458|0.55192|44.946|0.00000|1.012|
DATA|603272|R1|B12.8|-0.47591|-28.563|0.20846|26.323|0.55192|43.841|0.00000|0.982|
DATA|603282|R1|B12.8|-0.47591|-33.042|0.20846|26.845|0.55192|43.504|0.00000|0.828|
DATA|603292|R1|B12.8|-0.47591|-37.429|0.20846|28.348|0.55192|43.780|0.00000|0.153|
DATA|603302|R1|B12.8|-0.47591|-36.785|0.20846|29.821|0.55192|46.234|0.00000|0.000|
DATA|603312|R1|B12.8|-0.47591|-33.134|0.20846|29.238|0.55192|46.449|0.00000|0.000|
DATA|603322|R1|B12.8|-0.47591|-35.312|0.20846|29.637|0.55192|41.724|0.00000|-0.920|
DATA|603332|R1|B12.8|-0.47591|-35.159|0.20846|30.342|0.55192|44.301|0.00000|-0.859|
DATA|603342|R1|B12.8|-0.47591|-32.797|0.20846|29.698|0.55192|46.418|0.00000|-0.430|
DATA|603352|R1|B12.8|-0.47591|-35.527|0.20846|30.189|0.55192|44.670|0.00000|-0.706|
DATA|603362|R1|B12.8|-0.47591|-38.626|0.20846|31.109|0.55192|44.455|0.00000|-0.951|
DATA|603372|R1|B12.8|-0.47591|-36.816|0.20846|32.030|0.55192|45.130|0.00000|-1.135|
DATA|603382|R1|B12.8|-0.47591|-33.932|0.20846|31.937|0.55192|44.332|0.00000|-1.350|
DATA|603392|R1|B12.8|-0.47591|-35.036|0.20846|31.600|0.55192|45.590|0.00000|-1.289|
DATA|603402|R1|B12.8|-0.47591|-38.442|0.20846|32.214|0.55192|47.339|0.00000|-1.503|
DATA|603412|R1|B12.8|-0.47591|-40.712|0.20846|33.134|0.55192|46.265|0.00000|-3.252|
DATA|603422|R1|B12.8|-0.47591|-38.104|0.20846|34.177|0.55192|46.664|0.00000|-3.896|
DATA|603432|R1|B12.8|-0.47591|-38.718|0.20846|34.484|0.55192|48.014|0.00000|-4.080|
DATA|603442|R1|B12.9|-0.47591|-41.939|0.20846|34.852|0.55192|48.627|0.00000|-4.755|
DATA|603452|R1|B12.9|-0.47591|-43.442|0.20846|35.864|0.55192|48.658|0.00000|-5.369|
DATA|603462|R1|B12.9|-0.47591|-41.080|0.20846|36.754|0.55192|47.615|0.00000|-5.983|
DATA|603472|R1|B12.9|-0.47591|-41.939|0.20846|37.306|0.55192|47.830|0.00000|-6.259|
DATA|603482|R1|B12.9|-0.47591|-42.645|0.20846|37.951|0.55192|48.320|0.00000|-6.381|
DATA|603492|R1|B12.9|-0.47591|-41.111|0.20846|38.196|0.55192|48.965|0.00000|-6.504|
DATA|603502|R1|B12.9|-0.47591|-41.786|0.20846|38.442|0.55192|47.553|0.00000|-7.363|
DATA|603512|R1|B12.9|-0.47591|-40.528|0.20846|39.055|0.55192|45.621|0.00000|-8.038|
DATA|603522|R1|B12.9|-0.47591|-39.423|0.20846|39.055|0.55192|47.922|0.00000|-8.376|
DATA|603532|R1|B12.9|-0.47591|-42.461|0.20846|39.178|0.55192|50.713|0.00000|-8.744|
DATA|603542|R1|B12.9|-0.47591|-45.283|0.20846|39.515|0.55192|51.849|0.00000|-9.388|
DATA|603552|R1|B13.0|-0.47591|-47.063|0.20846|40.129|0.55192|51.818|0.00000|-10.186|
DATA|603562|R1|B13.0|-0.47591|-44.271|0.20846|41.602|0.55192|47.707|0.00000|-11.167|
DATA|603572|R1|B12.9|-0.47591|-39.117|0.20846|41.571|0.55192|47.676|0.00000|-11.014|
DATA|603582|R1|B12.9|-0.47591|-42.829|0.20846|41.571|0.55192|49.149|0.00000|-10.953|
DATA|603592|R1|B13.0|-0.47591|-46.111|0.20846|42.307|0.55192|46.449|0.00000|-11.137|
DATA|603602|R1|B13.0|-0.47591|-47.830|0.20846|43.933|0.55192|46.019|0.00000|-10.983|
DATA|603612|R1|B12.9|-0.47591|-40.436|0.20846|46.111|0.55192|40.896|0.00000|-10.922|
DATA|603622|R1|B12.9|-0.47591|-34.913|0.20846|45.498|0.55192|38.810|0.00000|-10.308|
DATA|603632|R1|B12.8|-0.47591|-39.086|0.20846|45.375|0.55192|39.945|0.00000|-10.155|
DATA|603642|R1|B12.8|-0.47591|-41.847|0.20846|45.774|0.55192|40.681|0.00000|-10.032|
DATA|603652|R1|B12.8|-0.47591|-41.878|0.20846|46.142|0.55192|42.982|0.00000|-9.756|
DATA|603662|R1|B12.8|-0.47591|-40.804|0.20846|45.713|0.55192|46.725|0.00000|-9.204|
DATA|603672|R1|B12.8|-0.47591|-41.939|0.20846|45.498|0.55192|41.816|0.00000|-9.879|
DATA|603682|R1|B12.9|-0.47591|-39.301|0.20846|46.418|0.55192|37.951|0.00000|-12.456|
DATA|603692|R1|B12.9|-0.47591|-38.932|0.20846|46.510|0.55192|38.687|0.00000|-12.487|
DATA|603702|R1|B12.8|-0.47591|-41.233|0.20846|47.093|0.55192|40.160|0.00000|-12.026|
DATA|603712|R1|B12.8|-0.47591|-42.645|0.20846|47.707|0.55192|40.313|0.00000|-11.658|
DATA|603722|R1|B12.9|-0.47591|-43.504|0.20846|48.658|0.55192|40.466|0.00000|-11.259|
DATA|603732|R1|B12.9|-0.47591|-41.939|0.20846|48.075|0.55192|40.835|0.00000|-10.400|
DATA|603742|R1|B12.8|-0.47591|-39.669|0.20846|47.983|0.55192|37.767|0.00000|-11.321|
DATA|603752|R1|B12.8|-0.47591|-39.485|0.20846|48.136|0.55192|34.576|0.00000|-12.088|
DATA|603762|R1|B12.8|-0.47591|-37.092|0.20846|48.259|0.55192|37.429|0.00000|-11.443|
DATA|603772|R1|B12.8|-0.47591|-36.049|0.20846|47.185|0.55192|38.534|0.00000|-10.891|
DATA|603782|R1|B12.8|-0.47591|-40.405|0.20846|47.185|0.55192|32.582|0.00000|-10.891|
DATA|603792|R1|B12.8|-0.47591|-43.903|0.20846|48.136|0.55192|33.809|0.00000|-10.799|
DATA|603802|R1|B12.9|-0.47591|-46.326|0.20846|49.548|0.55192|38.350|0.00000|-10.492|
DATA|603812|R1|B12.9|-0.47591|-42.798|0.20846|48.566|0.55192|41.602|0.00000|-10.094|
DATA|603822|R1|B12.8|-0.47591|-39.423|0.20846|46.878|0.55192|34.791|0.00000|-10.646|
DATA|603832|R1|B12.8|-0.47591|-38.012|0.20846|46.909|0.55192|31.078|0.00000|-10.308|
DATA|603842|R1|B12.8|-0.47591|-37.092|0.20846|46.050|0.55192|32.336|0.00000|-9.756|
DATA|603852|R1|B12.8|-0.47591|-38.779|0.20846|44.608|0.55192|35.190|0.00000|-9.173|
DATA|603862|R1|B12.8|-0.47591|-42.184|0.20846|44.577|0.55192|36.938|0.00000|-8.498|
DATA|603872|R1|B12.9|0.08535|-43.841|0.26110|45.099|0.00000|32.367|-0.22525|-7.977|
DATA|603882|R1|B12.9|0.08535|-32.643|0.26110|45.160|0.00000|28.900|-0.22525|-8.805|
DATA|603892|R1|B13.2|0.08535|-19.942|0.26110|43.596|0.00000|23.224|-0.22525|-13.162|
DATA|603902|R1|B13.2|0.08535|-11.658|0.26110|42.890|0.00000|17.825|-0.22525|-15.278|
DATA|603912|R1|B13.1|0.08535|-0.123|0.26110|42.215|0.00000|15.923|-0.22525|-15.800|
DATA|603922|R1|B13.1|0.08535|11.720|0.26110|39.638|0.00000|13.867|-0.22525|-16.690|
DATA|603932|R1|B13.3|0.08535|15.125|0.26110|36.846|0.00000|10.032|-0.22525|-20.647|
DATA|603942|R1|B13.3|0.08535|17.058|0.26110|37.306|0.00000|7.240|-0.22525|-19.175|
DATA|603952|R1|B13.3|0.08535|23.470|0.26110|36.693|0.00000|6.412|-0.22525|-18.868|
DATA|603962|R1|B13.3|0.08535|28.440|0.26110|34.515|0.00000|5.430|-0.22525|-20.494|
DATA|603972|R1|B13.3|0.08535|29.667|0.26110|32.367|0.00000|3.160|-0.22525|-20.770|
DATA|603982|R1|B13.3|0.08535|30.097|0.26110|31.815|0.00000|1.319|-0.22525|-16.628|
DATA|603992|R1|B13.4|0.08535|30.342|0.26110|31.692|0.00000|0.123|-0.22525|-19.911|
DATA|604002|R1|B13.4|0.08535|30.925|0.26110|31.753|0.00000|-1.043|-0.22525|-23.286|
DATA|604012|R1|B13.4|0.08535|31.600|0.26110|31.631|0.00000|-2.393|-0.22525|-22.427|
DATA|604022|R1|B13.4|0.08535|31.631|0.26110|30.465|0.00000|-3.528|-0.22525|-18.623|
DATA|604032|R1|B13.4|0.08535|31.661|0.26110|30.802|0.00000|-3.958|-0.22525|-20.126|
DATA|604042|R1|B13.4|0.08535|31.723|0.26110|31.569|0.00000|-4.326|-0.22525|-22.642|
DATA|604052|R1|B13.4|0.08535|31.845|0.26110|30.526|0.00000|-5.737|-0.22525|-22.396|
DATA|604062|R1|B13.4|0.08535|32.551|0.26110|29.299|0.00000|-6.811|-0.22525|-20.555|
DATA|604072|R1|B13.4|0.08535|32.797|0.26110|30.219|0.00000|-7.179|-0.22525|-22.396|
DATA|604082|R1|B13.4|0.08535|32.459|0.26110|31.355|0.00000|-7.517|-0.22525|-23.715|
DATA|604092|R1|B13.4|0.08535|31.999|0.26110|30.649|0.00000|-8.069|-0.22525|-23.562|
DATA|604102|R1|B13.4|0.08535|32.490|0.26110|29.575|0.00000|-8.805|-0.22525|-24.482|
DATA|604112|R1|B13.4|0.08535|33.625|0.26110|28.685|0.00000|-9.020|-0.22525|-24.912|
DATA|604122|R1|B13.4|0.08535|33.748|0.26110|28.962|0.00000|-9.327|-0.22525|-22.948|
DATA|604132|R1|B13.4|0.08535|33.502|0.26110|29.698|0.00000|-9.756|-0.22525|-21.875|
DATA|604142|R1|B13.4|0.08535|33.134|0.26110|28.808|0.00000|-10.247|-0.22525|-21.844|
DATA|604152|R1|B13.4|0.08535|33.349|0.26110|28.348|0.00000|-10.707|-0.22525|-22.826|
DATA|604162|R1|B13.4|0.08535|33.686|0.26110|28.992|0.00000|-11.106|-0.22525|-23.286|
DATA|604172|R1|B13.4|0.08535|33.870|0.26110|29.667|0.00000|-11.658|-0.22525|-24.390|
DATA|604182|R1|B13.4|0.08535|34.330|0.26110|30.557|0.00000|-12.303|-0.22525|-26.200|
DATA|604192|R1|B13.5|0.08535|34.545|0.26110|31.109|0.00000|-12.609|-0.22525|-27.581|
DATA|604202|R1|B13.5|0.08535|34.515|0.26110|31.661|0.00000|-13.008|-0.22525|-28.440|
DATA|604212|R1|B13.5|0.08535|34.852|0.26110|32.551|0.00000|-13.284|-0.22525|-28.962|
DATA|604222|R1|B13.5|0.08535|34.699|0.26110|33.410|0.00000|-12.947|-0.22525|-28.870|
DATA|604232|R1|B13.5|0.08535|34.330|0.26110|34.330|0.00000|-12.671|-0.22525|-29.268|
DATA|604242|R1|B13.5|0.08535|33.563|0.26110|34.944|0.00000|-13.683|-0.22525|-28.287|
DATA|604252|R1|B13.5|0.08535|33.318|0.26110|33.840|0.00000|-13.407|-0.22525|-27.428|
DATA|604262|R1|B13.5|0.08535|33.717|0.26110|32.551|0.00000|-13.039|-0.22525|-28.501|
DATA|604272|R1|B13.6|0.08535|33.962|0.26110|31.907|0.00000|-13.131|-0.22525|-29.943|
DATA|604282|R1|B13.6|0.08535|34.269|0.26110|31.232|0.00000|-13.284|-0.22525|-30.802|
DATA|604292|R1|B13.6|0.08535|34.852|0.26110|31.355|0.00000|-12.977|-0.22525|-31.753|
DATA|604302|R1|B13.6|0.08535|34.852|0.26110|31.968|0.00000|-12.947|-0.22525|-31.999|
DATA|604312|R1|B13.6|0.08535|34.453|0.26110|33.226|0.00000|-13.039|-0.22525|-31.631|
DATA|604322|R1|B13.6|0.08535|33.932|0.26110|34.116|0.00000|-12.456|-0.22525|-30.526|
DATA|604332|R1|B13.6|0.08535|32.582|0.26110|34.944|0.00000|-12.395|-0.22525|-29.360|
DATA|604342|R1|B13.6|0.08535|31.907|0.26110|35.803|0.00000|-12.640|-0.22525|-29.729|
DATA|604352|R1|B13.6|0.08535|32.152|0.26110|36.631|0.00000|-12.272|-0.22525|-30.342|
DATA|604362|R1|B13.6|0.08535|32.336|0.26110|36.601|0.00000|-12.210|-0.22525|-31.170|
DATA|604372|R1|B13.6|0.08535|32.551|0.26110|35.312|0.00000|-11.842|-0.22525|-32.152|
DATA|604382|R1|B13.6|0.08535|32.704|0.26110|34.699|0.00000|-11.566|-0.22525|-32.367|
DATA|604392|R1|B13.6|0.08535|32.490|0.26110|35.097|0.00000|-11.413|-0.22525|-30.925|
DATA|604402|R1|B13.6|0.08535|31.324|0.26110|35.588|0.00000|-11.443|-0.22525|-28.839|
DATA|604412|R1|B13.6|0.08535|31.017|0.26110|36.631|0.00000|-11.198|-0.22525|-29.514|
DATA|604422|R1|B13.6|0.08535|30.189|0.26110|36.754|0.00000|-10.922|-0.22525|-29.943|
DATA|604432|R1|B13.6|0.08535|29.452|0.26110|35.987|0.00000|-10.554|-0.22525|-27.336|
DATA|604442|R1|B13.6|0.08535|29.115|0.26110|35.742|0.00000|-10.677|-0.22525|-27.366|
DATA|604452|R1|B13.6|0.08535|29.146|0.26110|36.110|0.00000|-10.400|-0.22525|-28.962|
DATA|604462|R1|B13.6|0.08535|28.870|0.26110|35.466|0.00000|-10.124|-0.22525|-30.127|
DATA|604472|R1|B13.6|0.08535|28.777|0.26110|34.361|0.00000|-10.032|-0.22525|-30.588|
DATA|604482|R1|B13.6|0.08535|28.931|0.26110|34.760|0.00000|-9.817|-0.22525|-29.759|
DATA|604492|R1|B13.6|0.08535|28.501|0.26110|35.650|0.00000|-9.725|-0.22525|-28.348|
DATA|604502|R1|B13.6|0.08535|26.998|0.26110|36.263|0.00000|-9.695|-0.22525|-27.550|
DATA|604512|R1|B13.6|0.08535|25.433|0.26110|36.662|0.00000|-9.695|-0.22525|-26.139|
DATA|604522|R1|B13.6|0.08535|24.850|0.26110|36.601|0.00000|-9.480|-0.22525|-25.955|
DATA|604532|R1|B13.6|0.08535|25.157|0.26110|35.190|0.00000|-9.173|-0.22525|-27.213|
DATA|604542|R1|B13.6|0.08535|25.648|0.26110|29.575|0.00000|-8.836|-0.22525|-28.777|
DATA|604552|R1|B13.5|0.08535|26.599|0.26110|24.850|0.00000|-8.161|-0.22525|-27.734|
DATA|604562|R1|B13.5|0.08535|24.574|0.26110|27.765|0.00000|-6.934|-0.22525|-16.536|
DATA|604572|R1|B13.4|0.08535|20.831|0.26110|29.084|0.00000|-6.750|-0.22525|-15.248|
DATA|604582|R1|B13.4|0.08535|21.844|0.26110|26.599|0.00000|-7.670|-0.22525|-19.267|
DATA|604592|R1|B13.4|0.08535|24.022|0.26110|22.028|0.00000|-7.056|-0.22525|-22.488|
DATA|604602|R1|B13.4|0.08535|24.574|0.26110|23.961|0.00000|-6.105|-0.22525|-23.194|
DATA|604612|R1|B13.4|0.08535|23.562|0.26110|26.538|0.00000|-6.750|-0.22525|-22.181|
DATA|604622|R1|B13.4|0.08535|22.396|0.26110|28.593|0.00000|-6.934|-0.22525|-21.200|
DATA|604632|R1|B13.4|0.08535|21.844|0.26110|29.422|0.00000|-7.210|-0.22525|-20.157|
DATA|604642|R1|B13.4|0.08535|21.936|0.26110|26.753|0.00000|-6.903|-0.22525|-20.862|
DATA|604652|R1|B13.4|0.08535|22.887|0.26110|23.501|0.00000|-6.197|-0.22525|-22.427|
DATA|604662|R1|B13.4|0.08535|23.286|0.26110|24.728|0.00000|-5.860|-0.22525|-22.304|
DATA|604672|R1|B13.4|0.08535|22.580|0.26110|26.139|0.00000|-5.860|-0.22525|-21.813|
DATA|604682|R1|B13.4|0.08535|21.660|0.26110|26.078|0.00000|-5.890|-0.22525|-21.384|
DATA|604692|R1|B13.4|0.08535|22.120|0.26110|24.237|0.00000|-5.860|-0.22525|-21.783|
DATA|604702|R1|B13.4|0.08535|22.826|0.26110|24.176|0.00000|-5.338|-0.22525|-22.457|
DATA|604712|R1|B13.4|0.08535|22.887|0.26110|25.863|0.00000|-5.430|-0.22525|-23.040|
DATA|604722|R1|B13.4|0.08535|21.752|0.26110|27.918|0.00000|-5.308|-0.22525|-23.715|
DATA|604732|R1|B13.4|0.08535|21.690|0.26110|29.729|0.00000|-5.522|-0.22525|-24.176|
DATA|604742|R1|B13.5|0.08535|21.476|0.26110|30.373|0.00000|-5.400|-0.22525|-22.918|
DATA|604752|R1|B13.5|0.08535|20.893|0.26110|28.225|0.00000|-5.768|-0.22525|-21.384|
DATA|604762|R1|B13.4|0.08535|21.568|0.26110|26.139|0.00000|-5.492|-0.22525|-22.795|
DATA|604772|R1|B13.4|0.08535|22.365|0.26110|26.200|0.00000|-5.216|-0.22525|-24.176|
DATA|604782|R1|B13.4|0.08535|22.488|0.26110|26.384|0.00000|-5.277|-0.22525|-24.083|
DATA|604792|R1|B13.4|0.08535|21.598|0.26110|26.906|0.00000|-5.031|-0.22525|-22.120|
DATA|604802|R1|B13.4|0.08535|21.353|0.26110|27.704|0.00000|-5.400|-0.22525|-22.181|
DATA|604812|R1|B13.4|0.08535|21.568|0.26110|27.888|0.00000|-5.216|-0.22525|-23.470|
DATA|604822|R1|B13.4|0.08535|21.660|0.26110|28.379|0.00000|-5.123|-0.22525|-24.820|
DATA|604832|R1|B13.4|0.08535|21.721|0.26110|29.790|0.00000|-5.492|-0.22525|-25.710|
DATA|604842|R1|B13.5|0.08535|21.506|0.26110|31.078|0.00000|-5.369|-0.22525|-24.329|
DATA|604852|R1|B13.5|0.08535|20.985|0.26110|30.864|0.00000|-5.154|-0.22525|-22.151|
DATA|604862|R1|B13.5|0.08535|21.046|0.26110|27.642|0.00000|-5.123|-0.22525|-23.194|
DATA|604872|R1|B13.4|0.08535|22.273|0.26110|25.403|0.00000|-4.939|-0.22525|-24.482|
DATA|604882|R1|B13.4|-0.28738|23.040|-0.12166|23.961|0.24035|-4.449|0.21078|-22.304|
DATA|604892|R1|B13.2|-0.28738|19.819|-0.12166|18.377|0.24035|-1.473|0.21078|-18.653|
DATA|604902|R1|B13.2|-0.28738|15.708|-0.12166|8.928|0.24035|1.381|0.21078|-8.744|
DATA|604912|R1|B13.0|-0.28738|11.658|-0.12166|4.571|0.24035|-0.368|0.21078|-0.675|
DATA|604922|R1|B13.0|-0.28738|6.013|-0.12166|2.301|0.24035|0.184|0.21078|5.522|
DATA|604932|R1|B12.8|-0.28738|-0.031|-0.12166|1.319|0.24035|-0.430|0.21078|10.769|
DATA|604942|R1|B12.8|-0.28738|-6.075|-0.12166|0.031|0.24035|-0.092|0.21078|15.033|
DATA|604952|R1|B12.8|-0.28738|-11.259|-0.12166|0.276|0.24035|0.460|0.21078|18.285|
DATA|604962|R1|B12.8|-0.28738|-11.689|-0.12166|0.000|0.24035|0.920|0.21078|19.604|
DATA|604972|R1|B12.8|-0.28738|-9.480|-0.12166|-0.522|0.24035|1.994|0.21078|20.126|
DATA|604982|R1|B12.8|-0.28738|-13.008|-0.12166|-0.368|0.24035|3.988|0.21078|22.059|
DATA|604992|R1|B12.8|-0.28738|-14.603|-0.12166|-1.902|0.24035|6.044|0.21078|23.378|
DATA|605002|R1|B12.8|-0.28738|-11.812|-0.12166|-3.988|0.24035|7.118|0.21078|24.544|
DATA|605012|R1|B12.9|-0.28738|-9.511|-0.12166|-6.013|0.24035|4.755|0.21078|25.188|
DATA|605022|R1|B12.9|-0.28738|-12.118|-0.12166|-5.952|0.24035|6.136|0.21078|26.170|
DATA|605032|R1|B12.9|-0.28738|-13.929|-0.12166|-6.903|0.24035|7.762|0.21078|26.691|
DATA|605042|R1|B12.8|-0.28738|-14.358|-0.12166|-6.995|0.24035|6.903|0.21078|25.157|
DATA|605052|R1|B12.8|-0.28738|-14.757|-0.12166|-8.038|0.24035|8.529|0.21078|23.010|
DATA|605062|R1|B12.8|-0.28738|-17.395|-0.12166|-8.713|0.24035|10.523|0.21078|23.623|
DATA|605072|R1|B12.8|-0.28738|-18.101|-0.12166|-9.357|0.24035|12.149|0.21078|24.636|
DATA|605082|R1|B12.8|-0.28738|-17.426|-0.12166|-10.677|0.24035|11.842|0.21078|25.249|
DATA|605092|R1|B12.8|-0.28738|-18.899|-0.12166|-10.677|0.24035|11.474|0.21078|25.648|
DATA|605102|R1|B12.8|-0.28738|-21.046|-0.12166|-11.413|0.24035|13.284|0.21078|26.384|
DATA|605112|R1|B12.8|-0.28738|-21.752|-0.12166|-12.425|0.24035|13.898|0.21078|26.415|
DATA|605122|R1|B12.8|-0.28738|-21.752|-0.12166|-11.934|0.24035|13.806|0.21078|26.047|
DATA|605132|R1|B12.8|-0.28738|-23.623|-0.12166|-12.701|0.24035|15.064|0.21078|27.059|
DATA|605142|R1|B13.0|-0.28738|-25.341|-0.12166|-13.407|0.24035|16.598|0.21078|28.072|
DATA|605152|R1|B13.0|-0.28738|-24.666|-0.12166|-12.487|0.24035|15.953|0.21078|28.962|
DATA|605162|R1|B13.0|-0.28738|-25.004|-0.12166|-13.438|0.24035|15.156|0.21078|29.084|
DATA|605172|R1|B13.0|-0.28738|-25.280|-0.12166|-14.665|0.24035|16.199|0.21078|29.360|
DATA|605182|R1|B13.0|-0.28738|-26.047|-0.12166|-15.647|0.24035|17.365|0.21078|29.115|
DATA|605192|R1|B13.0|-0.28738|-27.121|-0.12166|-15.892|0.24035|18.070|0.21078|28.839|
DATA|605202|R1|B13.0|-0.28738|-27.826|-0.12166|-15.677|0.24035|18.346|0.21078|29.176|
