time,motor1_cmd,motor2_cmd,motor3_cmd,motor4_cmd,motor1_speed,motor2_speed,motor3_speed,motor4_speed
1080,0,0,-0.06209,0,26.016,4.847,-20.249,-11.75
1090,0,0,-0.06209,0,26.2,5.093,-21.046,-11.321
1100,0,0,-0.06209,0,26.2,4.694,-21.23,-10.983
1110,0,0,-0.06209,0,25.771,4.479,-20.678,-10.707
1120,0,0,-0.06209,0,24.881,2.577,-18.96,-9.91
1130,0,0,-0.06209,0,24.237,0.736,-17.487,-9.419
1140,0,0,-0.06209,0,23.623,0,-19.083,-9.02
1150,0,0,-0.06209,0,23.623,0,-20.77,-8.774
1160,0,0,-0.06209,0,23.409,0.092,-20.923,-8.59
1170,0,0,-0.06209,0,22.918,0.153,-20.249,-8.069
1180,0,0,-0.06209,0,22.273,0.092,-18.53,-7.609
1190,0,0,-0.06209,0,21.69,0,-18.162,-7.394
1200,0,0,-0.06209,0,21.322,0,-18.776,-6.995
1210,0,0,-0.06209,0,20.923,0.031,-18.868,-6.657
1220,0,0,-0.06209,0,20.893,-0.031,-18.745,-6.473
1230,0,0,-0.06209,0,20.954,0.061,-19.482,-6.259
1240,0,0,-0.06209,0,20.371,0.061,-17.211,-5.921
1250,0,0,-0.06209,0,19.236,0.031,-15.861,-5.768
1260,0,0,-0.06209,0,18.745,-0.061,-17.61,-5.43
1270,0,0,-0.06209,0,18.899,-0.031,-18.316,-5.308
1280,0,0,-0.06209,0,19.113,0,-18.193,-4.97
1290,0,0,-0.06209,0,18.224,0.153,-17.058,-4.51
1300,0,0,-0.06209,0,17.518,0.031,-15.616,-4.326
1310,0,0,-0.06209,0,17.641,-0.184,-16.966,-3.988
1320,0,0,-0.06209,0,17.886,-0.031,-18.224,-3.528
1330,0,0,-0.06209,0,17.825,0,-17.303,-3.405
1340,0,0,-0.06209,0,17.211,0.031,-15.892,-3.283
1350,0,0,-0.06209,0,16.23,0.092,-15.217,-2.976
1360,0,0,-0.06209,0,16.137,-0.031,-15.37,-2.577
1370,0,0,-0.06209,0,16.414,-0.031,-16.352,-2.485
1380,0,0,-0.06209,0,16.291,0.031,-16.015,-2.454
1390,0,0,-0.06209,0,15.769,0,-14.358,-2.24
1400,0,0,-0.06209,0,15.248,-0.061,-15.217,-2.117
1410,0,0,-0.06209,0,15.186,0,-15.34,-2.117
1420,0,0,-0.06209,0,15.002,0.061,-13.53,-2.209
1430,0,0,-0.06209,0,14.696,0,-13.192,-1.871
1440,0,0,-0.06209,0,14.45,-0.031,-13.622,-1.81
1450,0,0,-0.06209,0,14.603,0,-14.327,-1.749
1460,0,0,-0.06209,0,14.696,0,-13.407,-1.687
1470,0,0,-0.06209,0,14.45,0,-13.683,-1.657
1480,0,0,-0.06209,0,14.082,0,-12.701,-1.565
1490,0,0,-0.06209,0,13.622,0,-12.855,-1.565
1500,0,0,-0.06209,0,13.56,-0.031,-13.499,-1.411
1510,0,0,-0.06209,0,13.683,0.031,-13.223,-1.595
1520,0,0,-0.06209,0,13.315,0,-12.18,-1.902
1530,0,0,-0.06209,0,12.609,0.031,-11.474,-1.933
1540,0,0,-0.06209,0,12.272,-0.031,-11.842,-1.749
1550,0,0,-0.06209,0,12.456,-0.061,-12.855,-1.473
1560,0,0,-0.06209,0,12.885,0,-12.977,-1.411
1570,0,0,-0.06209,0,12.763,0,-12.425,-1.902
1580,0,0,-0.06209,0,12.425,0.031,-11.597,-1.902
1590,0,0,-0.06209,0,11.842,-0.031,-11.812,-1.657
1600,0,0,-0.06209,0,11.628,0,-11.842,-1.749
1610,0,0,-0.06209,0,11.628,0,-11.566,-1.994
1620,0,0,-0.06209,0,11.628,0,-11.198,-1.994
1630,0,0,-0.06209,0,11.382,0,-11.382,-2.056
1640,0,0,-0.06209,0,11.505,0,-11.75,-2.025
1650,0,0,-0.06209,0,11.106,0.031,-10.124,-2.148
1660,0,0,-0.06209,0,10.247,0,-10.247,-2.117
1670,0,0,-0.06209,0,10.247,-0.031,-11.259,-1.902
1680,0,0,-0.06209,0,10.584,-0.031,-11.505,-2.424
1690,0,0,-0.06209,0,10.216,0.061,-9.603,-2.638
1700,0,0,-0.06209,0,9.296,0,-8.958,-2.454
1710,0,0,-0.06209,0,9.265,-0.092,-11.014,-2.148
1720,0,0,-0.06209,0,9.572,0,-11.259,-2.086
1730,0,0,-0.06209,0,9.081,0,-9.848,-2.669
1740,0,0,-0.06209,0,8.56,0,-9.388,-2.853
1750,0,0,-0.06209,0,8.498,0,-9.48,-2.823
1760,0,0,-0.06209,0,8.498,0,-10.216,-3.129
1770,0,0,-0.06209,0,8.283,0,-9.879,-3.16
1780,0,0,-0.06209,0,8.099,0,-9.02,-3.344
1790,0,0,-0.06209,0,7.854,0,-9.48,-3.344
1800,0,0,-0.06209,0,7.609,0,-9.112,-3.129
1810,0,0,-0.06209,0,7.363,-0.031,-10.278,-3.099
1820,0,0,-0.06209,0,7.363,0,-10.646,-3.099
1830,0,0,-0.06209,0,7.056,0.031,-8.621,-3.405
1840,0,0,-0.06209,0,6.719,0,-8.897,-3.743
1850,0,0,-0.06209,0,6.351,-0.031,-9.879,-3.528
1860,0,0,-0.06209,0,6.381,0,-9.112,-3.528
1870,0,0,-0.06209,0,6.167,0,-9.05,-3.866
1880,0,0,-0.06209,0,5.829,0.031,-8.498,-3.835
1890,0,0,-0.06209,0,5.43,0,-8.866,-3.743
1900,0,0,-0.06209,0,5.952,-0.061,-9.848,-3.559
1910,0,0,-0.06209,0,5.921,0.031,-9.603,-3.712
1920,0,0,-0.06209,0,5.645,0,-8.866,-4.05
1930,0,0,-0.06209,0,5.461,0,-9.081,-4.111
1940,0,0,-0.06209,0,5.4,0,-8.805,-4.08
1950,0,0,-0.06209,0,5.246,0,-8.621,-4.234
1960,0,0,-0.06209,0,5.43,0,-9.265,-4.203
1970,0,0,-0.06209,0,5.461,0,-9.235,-4.172
1980,0,0,-0.06209,0,5.154,0,-8.805,-4.264
1990,0,0,-0.06209,0,4.939,0,-8.958,-4.479
2000,0,0,-0.06209,0,4.571,0,-8.529,-4.387
2010,0,0,-0.06209,0,4.08,0,-8.652,-4.418
2020,0,0.08666,0.082,0,3.896,0,-8.928,-4.786
2030,0,0.08666,0.082,0,4.019,1.503,-4.602,-5.001
2040,0,0.08666,0.082,0,4.019,2.485,-1.779,-5.001
2050,0,0.08666,0.082,0,4.755,2.393,-1.381,-4.602
2060,0,0.08666,0.082,0,5.216,4.602,0.43,-4.295
2070,0,0.08666,0.082,0,6.105,6.412,1.871,-3.988
2080,0,0.08666,0.082,0,7.026,6.412,3.436,-3.528
2090,0,0.08666,0.082,0,7.731,7.424,5.001,-2.976
2100,0,0.08666,0.082,0,7.701,9.327,6.657,-1.994
2110,0,0.08666,0.082,0,7.609,10.492,7.148,-0.153
2120,0,0.08666,0.082,0,7.363,12.364,8.038,2.454
2130,0,0.08666,0.082,0,7.21,12.579,8.836,4.847
2140,0,0.08666,0.082,0,7.547,12.21,9.572,6.105
2150,0,0.08666,0.082,0,8.191,12.824,9.848,6.688
2160,0,0.08666,0.082,0,8.836,14.051,10.677,6.842
2170,0,0.08666,0.082,0,9.05,14.788,11.996,7.026
2180,0,0.08666,0.082,0,9.419,14.726,11.474,7.701
2190,0,0.08666,0.082,0,9.664,15.555,12.272,8.713
2200,0,0.08666,0.082,0,9.695,15.953,12.548,9.02
2210,0,0.08666,0.082,0,10.186,15.708,12.763,9.327
2220,0,0.08666,0.082,0,10.462,15.953,14.021,9.357
2230,0,0.08666,0.082,0,10.861,15.953,13.959,9.48
2240,0,0.08666,0.082,0,11.443,16.751,13.929,9.787
2250,0,0.08666,0.082,0,11.505,17.518,15.463,10.032
2260,0,0.08666,0.082,0,11.658,16.628,15.002,10.339
2270,0,0.08666,0.082,0,12.088,16.322,15.769,10.677
2280,0,0.08666,0.082,0,12.395,17.119,16.137,10.891
2290,0,0.08666,0.082,0,12.732,17.549,15.401,11.106
2300,0,0.08666,0.082,0,13.407,17.794,16.199,11.075
2310,0,0.08666,0.082,0,14.082,18.101,16.199,11.198
2320,0,0.08666,0.082,0,14.143,18.561,16.352,11.413
2330,0,0.08666,0.082,0,14.358,18.96,16.659,11.413
2340,0,0.08666,0.082,0,14.665,18.132,16.659,11.351
2350,0,0.08666,0.082,0,14.757,19.052,17.487,11.321
2360,0,0.08666,0.082,0,14.818,19.512,17.211,11.689
2370,0,0.08666,0.082,0,15.186,19.359,16.506,11.965
2380,0,0.08666,0.082,0,16.076,19.972,16.69,12.088
2390,0,0.08666,0.082,0,16.291,20.555,17.671,12.303
2400,0,0.08666,0.082,0,16.322,19.788,16.935,12.671
2410,0,0.08666,0.082,0,16.598,18.899,16.536,13.008
2420,0,0.08666,0.082,0,16.567,20.371,17.518,12.579
2430,0,0.08666,0.082,0,16.506,21.046,17.917,12.364
2440,0,0.08666,0.082,0,16.383,20.494,16.72,12.609
2450,0,0.08666,0.082,0,17.303,20.341,16.966,12.671
2460,0,0.08666,0.082,0,18.224,20.402,17.242,12.824
2470,0,0.08666,0.082,0,18.254,20.831,17.303,13.131
2480,0,0.08666,0.082,0,18.224,21.261,18.101,13.254
2490,0,0.08666,0.082,0,18.316,21.629,17.886,13.376
2500,0,0.08666,0.082,0,18.469,21.967,17.856,13.591
2510,0,0.08666,0.082,0,18.623,21.598,17.856,13.898
2520,0,0.08666,0.082,0,18.715,21.936,17.794,14.021
2530,0,0.08666,0.082,0,19.482,21.844,18.04,14.143
2540,0,0.08666,0.082,0,20.064,21.844,17.426,13.898
2550,0,0.08666,0.082,0,20.279,22.365,18.101,13.775
2560,0,0.08666,0.082,0,20.279,23.01,18.653,13.929
2570,0,0.08666,0.082,0,20.095,21.844,17.856,14.174
2580,0,0.08666,0.082,0,20.095,20.985,17.334,14.788
2590,0,0.08666,0.082,0,20.218,22.028,18.132,14.818
2600,0,0.08666,0.082,0,20.371,22.58,18.162,14.665
2610,0,0.08666,0.082,0,21.2,22.089,17.518,14.634
2620,0,0.08666,0.082,0,21.813,22.427,17.61,14.757
2630,0,0.08666,0.082,0,21.537,22.979,18.254,14.88
2640,0,0.08666,0.082,0,21.476,21.66,17.579,14.818
2650,0,0.08666,0.082,0,21.783,21.967,17.763,14.972
2660,0,0.08666,0.082,0,21.69,22.856,17.825,15.033
2670,0,0.08666,0.082,0,21.568,22.887,18.009,15.432
2680,0,0.08666,0.082,0,21.936,21.905,17.671,15.677
2690,0,0.08666,0.082,0,22.059,22.304,18.07,15.923
2700,0,0.08666,0.082,0,22.089,22.488,18.346,15.892
2710,0,0.08666,0.082,0,22.304,23.224,17.856,15.585
2720,0,0.08666,0.082,0,22.58,23.623,18.132,15.463
2730,0,0.08666,0.082,0,22.764,23.439,17.579,15.463
2740,0,0.08666,0.082,0,22.856,22.887,17.794,16.137
2750,0,0.08666,0.082,0,23.01,22.764,17.794,16.966
2760,0,0.08666,0.082,0,22.887,22.948,18.346,17.119
2770,0,0.08666,0.082,0,23.317,22.948,18.715,16.812
2780,0,0.08666,0.082,0,23.47,23.102,18.285,16.628
2790,0,0.08666,0.082,0,23.47,23.04,17.917,16.751
2800,0,0.08666,0.082,0,23.654,23.531,17.825,16.843
2810,0,0.08666,0.082,0,23.961,23.807,18.285,16.904
2820,0,0.08666,0.082,0,24.268,23.501,18.316,17.395
2830,0,0.08666,0.082,0,24.298,23.593,18.408,18.07
2840,0,0.08666,0.082,0,24.237,23.899,19.113,18.162
2850,0,0.08666,0.082,0,24.421,23.593,18.868,17.978
2860,0,0.08666,0.082,0,24.82,22.918,18.316,18.101
2870,0,0.08666,0.082,0,25.065,23.347,18.623,18.193
2880,0,0.08666,0.082,0,24.881,23.899,18.929,18.5
2890,0,0.08666,0.082,0,24.728,23.838,19.052,18.96
2900,0,0.08666,0.082,0,24.574,23.378,18.776,19.175
2910,0,0.08666,0.082,0,24.728,23.347,19.052,19.144
2920,0,0.08666,0.082,0,25.157,23.501,18.715,19.328
2930,0,0.08666,0.082,0,25.28,23.746,18.715,19.113
2940,0,0.08666,0.082,0,25.219,24.022,19.021,19.267
2950,0,0.08666,0.082,0,25.127,24.114,19.205,19.574
2960,0,0.08666,0.082,0,24.85,22.948,19.42,19.788
2970,0,0.08666,0.082,0,24.82,22.948,19.512,19.819
2980,0,0.08666,0.082,0,25.127,23.255,19.666,20.064
2990,0,0.08666,0.082,0,25.188,23.347,19.205,20.218
3000,0,0.08666,0.082,0,24.912,23.93,19.175,20.126
3010,0,0.08666,0.082,0,24.82,24.329,19.42,20.157
3020,0,0.08666,0.082,0,24.82,23.93,19.88,21.016
3030,0,-0.08183,0,0.08847,24.697,23.132,19.942,21.169
3040,0,-0.08183,0,0.08847,24.789,19.574,19.666,21.721
3050,0,-0.08183,0,0.08847,24.666,14.358,18.592,22.273
3060,0,-0.08183,0,0.08847,24.39,12.793,17.487,21.783
3070,0,-0.08183,0,0.08847,23.654,9.449,16.904,21.476
3080,0,-0.08183,0,0.08847,22.642,7.026,15.923,21.967
3090,0,-0.08183,0,0.08847,21.967,8.376,15.002,21.69
3100,0,-0.08183,0,0.08847,21.2,6.197,14.573,20.678
3110,0,-0.08183,0,0.08847,19.236,4.418,14.113,20.709
3120,0,-0.08183,0,0.08847,16.72,6.075,11.474,21.077
3130,0,-0.08183,0,0.08847,15.647,6.351,11.106,21.169
3140,0,-0.08183,0,0.08847,15.033,4.633,11.229,21.169
3150,0,-0.08183,0,0.08847,13.929,3.927,9.91,20.433
3160,0,-0.08183,0,0.08847,11.167,3.405,8.713,19.482
3170,0,-0.08183,0,0.08847,9.265,0.276,8.345,19.727
3180,0,-0.08183,0,0.08847,8.437,-1.963,7.885,19.88
3190,0,-0.08183,0,0.08847,7.21,-2.332,7.21,19.635
3200,0,-0.08183,0,0.08847,6.136,-2.577,6.596,19.175
3210,0,-0.08183,0,0.08847,5.277,-3.774,6.167,18.868
3220,0,-0.08183,0,0.08847,4.663,-4.326,4.418,18.377
3230,0,-0.08183,0,0.08847,3.559,-5.031,3.528,17.395
3240,0,-0.08183,0,0.08847,2.485,-6.872,3.16,17.825
3250,0,-0.08183,0,0.08847,1.595,-8.682,1.933,18.408
3260,0,-0.08183,0,0.08847,0.828,-9.357,1.35,17.426
3270,0,-0.08183,0,0.08847,-0.245,-10.431,2.209,17.487
3280,0,-0.08183,0,0.08847,-0.644,-10.983,1.166,17.671
3290,0,-0.08183,0,0.08847,-0.644,-11.321,0.307,17.426
3300,0,-0.08183,0,0.08847,-1.012,-12.149,1.565,16.475
3310,0,-0.08183,0,0.08847,-1.503,-11.842,0.859,16.843
3320,0,-0.08183,0,0.08847,-2.025,-12.855,0.031,17.365
3330,0,-0.08183,0,0.08847,-2.209,-13.929,0.031,17.948
3340,0,-0.08183,0,0.08847,-2.393,-12.609,0.031,17.273
3350,0,-0.08183,0,0.08847,-2.485,-12.947,-0.031,16.199
3360,0,-0.08183,0,0.08847,-2.516,-13.407,0,16.812
3370,0,-0.08183,0,0.08847,-2.454,-14.174,-0.031,17.549
3380,0,-0.08183,0,0.08847,-2.516,-14.481,0.092,17.089
3390,0,-0.08183,0,0.08847,-2.608,-14.788,0.092,17.119
3400,0,-0.08183,0,0.08847,-3.007,-15.002,0,17.242
3410,0,-0.08183,0,0.08847,-3.252,-15.217,0,17.487
3420,0,-0.08183,0,0.08847,-3.528,-14.972,-0.031,17.579
3430,0,-0.08183,0,0.08847,-3.651,-14.91,0.031,17.579
3440,0,-0.08183,0,0.08847,-3.59,-15.217,0,17.15
3450,0,-0.08183,0,0.08847,-3.774,-14.665,0,17.395
3460,0,-0.08183,0,0.08847,-4.111,-14.205,-0.092,18.408
3470,0,-0.08183,0,0.08847,-3.835,-15.616,0.399,18.623
3480,0,-0.08183,0,0.08847,-3.682,-17.518,0.644,19.267
3490,0,-0.08183,0,0.08847,-3.559,-16.536,0,19.42
3500,0,-0.08183,0,0.08847,-3.835,-14.88,0.43,17.61
3510,0,-0.08183,0,0.08847,-3.804,-16.414,0.89,17.825
3520,0,-0.08183,0,0.08847,-3.774,-16.843,0.46,18.776
3530,0,-0.08183,0,0.08847,-3.743,-13.56,0.061,17.549
3540,0,-0.08183,0,0.08847,-3.988,-14.634,1.012,17.211
3550,0,-0.08183,0,0.08847,-3.866,-16.475,1.104,18.224
3560,0,-0.08183,0,0.08847,-4.08,-15.923,0.215,18.009
3570,0,-0.08183,0,0.08847,-4.387,-14.88,0.061,17.15
3580,0,-0.08183,0,0.08847,-4.694,-15.923,-0.031,16.72
3590,0,-0.08183,0,0.08847,-5.216,-15.463,0.061,17.058
3600,0,-0.08183,0,0.08847,-5.123,-15.555,0,18.715
3610,0,-0.08183,0,0.08847,-4.847,-16.199,0.031,17.365
3620,0,-0.08183,0,0.08847,-4.571,-15.278,0.123,16.966
3630,0,-0.08183,0,0.08847,-4.418,-16.045,0.031,17.733
3640,0,-0.08183,0,0.08847,-4.755,-15.953,-0.061,18.623
3650,0,-0.08183,0,0.08847,-4.786,-15.8,0.153,18.561
3660,0,-0.08183,0,0.08847,-4.541,-15.923,0.276,18.715
3670,0,-0.08183,0,0.08847,-4.295,-15.401,0.031,17.579
3680,0,-0.08183,0,0.08847,-4.357,-16.076,-0.092,17.948
3690,0,-0.08183,0,0.08847,-3.958,-14.757,0,18.929
3700,0,-0.08183,0,0.08847,-4.357,-16.322,0.153,18.193
3710,0,-0.08183,0,0.08847,-4.786,-15.401,-0.031,18.96
3720,0,-0.08183,0,0.08847,-5.123,-15.524,0.337,19.236
3730,0,-0.08183,0,0.08847,-4.878,-15.831,0.368,18.623
3740,0,-0.08183,0,0.08847,-4.663,-16.843,0.399,19.911
3750,0,-0.08183,0,0.08847,-4.541,-17.334,0.614,20.525
3760,0,-0.08183,0,0.08847,-4.387,-15.984,-0.031,20.402
3770,0,-0.08183,0,0.08847,-4.449,-16.659,0.859,19.819
3780,0,-0.08183,0,0.08847,-4.633,-16.26,1.687,19.175
3790,0,-0.08183,0,0.08847,-4.97,-14.542,1.442,18.53
3800,0,-0.08183,0,0.08847,-4.694,-14.327,1.749,19.083
3810,0,-0.08183,0,0.08847,-4.387,-15.401,1.718,18.715
3820,0,-0.08183,0,0.08847,-4.203,-14.849,1.381,18.346
3830,0,-0.08183,0,0.08847,-4.234,-13.008,1.043,18.776
3840,0,-0.08183,0,0.08847,-4.295,-13.591,1.074,18.868
3850,0,-0.08183,0,0.08847,-4.357,-14.419,1.871,18.561
3860,0,-0.08183,0,0.08847,-4.449,-13.898,2.362,18.868
3870,0,-0.08183,0,0.08847,-4.203,-13.806,2.424,19.39
3880,0,-0.08183,0,0.08847,-4.142,-13.806,2.915,18.715
3890,0,-0.08183,0,0.08847,-4.172,-12.885,2.915,18.837
3900,0,-0.08183,0,0.08847,-4.08,-13.56,2.945,19.543
